decision_id,location,title,date,company,decision,extras,tag
DRN9251815,decision/DRN9251815.pdf,Decision Reference DRN9251815,31 Mar 2020,Liverpool Victoria Insurance Company Limited,Not upheld,,Insurance (excluding PPI)
DRN3566068,decision/DRN3566068.pdf,Decision Reference DRN3566068,31 Mar 2020,Ageas Insurance Limited,Not upheld,,Insurance (excluding PPI)
DRN6673824,decision/DRN6673824.pdf,Decision Reference DRN6673824,31 Mar 2020,Royal & Sun Alliance Insurance Plc,Not upheld,,Insurance (excluding PPI)
DRN6720639,decision/DRN6720639.pdf,Decision Reference DRN6720639,31 Mar 2020,Fairmead Insurance Limited,Upheld,,Insurance (excluding PPI)
DRN-1133460,decision/DRN-1133460.pdf,Decision Reference DRN-1133460,31 Mar 2020,Assurant General Insurance Limited,Not upheld,,Insurance
DRN-1274927,decision/DRN-1274927.pdf,Decision Reference DRN-1274927,31 Mar 2020,AXA Insurance UK Plc,Not upheld,,Insurance
DRN-1215719,decision/DRN-1215719.pdf,Decision Reference DRN-1215719,31 Mar 2020,Assurant General Insurance Limited,Not upheld,,Insurance
DRN0922377,decision/DRN0922377.pdf,Decision Reference DRN0922377,31 Mar 2020,AA Underwriting Insurance Company Limited,Upheld,,Insurance (excluding PPI)
DRN-1569266,decision/DRN-1569266.pdf,Decision Reference DRN-1569266,31 Mar 2020,Covea Insurance plc,Not upheld,,Insurance
DRN3086190,decision/DRN3086190.pdf,Decision Reference DRN3086190,31 Mar 2020,Ambant Underwriting Services Limited,Upheld,,Insurance (excluding PPI)
DRN9735728,decision/DRN9735728.pdf,Decision Reference DRN9735728,31 Mar 2020,Ageas Insurance Limited,Not upheld,,Insurance (excluding PPI)
DRN4863417,decision/DRN4863417.pdf,Decision Reference DRN4863417,31 Mar 2020,British Gas Insurance Limited,Not upheld,,Insurance (excluding PPI)
DRN4348512,decision/DRN4348512.pdf,Decision Reference DRN4348512,31 Mar 2020,Skyfire Insurance Company Limited,Not upheld,,Insurance (excluding PPI)
DRN-1616379,decision/DRN-1616379.pdf,Decision Reference DRN-1616379,31 Mar 2020,Lloyds Bank General Insurance Limited,Not upheld,,Insurance
DRN9258257,decision/DRN9258257.pdf,Decision Reference DRN9258257,31 Mar 2020,AXA Insurance UK Plc,Not upheld,,Insurance (excluding PPI)
DRN-1341127,decision/DRN-1341127.pdf,Decision Reference DRN-1341127,31 Mar 2020,Aviva Insurance Limited,Not upheld,,Insurance
DRN6193601,decision/DRN6193601.pdf,Decision Reference DRN6193601,31 Mar 2020,Aviva Insurance Limited,Upheld,,Insurance (excluding PPI)
DRN5438966,decision/DRN5438966.pdf,Decision Reference DRN5438966,31 Mar 2020,Allianz Insurance Plc,Upheld,,Insurance (excluding PPI)
DRN9932571,decision/DRN9932571.pdf,Decision Reference DRN9932571,31 Mar 2020,CIS General Insurance Limited,Not upheld,,Insurance (excluding PPI)
DRN3983212,decision/DRN3983212.pdf,Decision Reference DRN3983212,31 Mar 2020,AXA Insurance UK Plc,Not upheld,,Insurance (excluding PPI)
DRN2875530,decision/DRN2875530.pdf,Decision Reference DRN2875530,31 Mar 2020,Covea Insurance plc,Upheld,,Insurance (excluding PPI)
DRN3999668,decision/DRN3999668.pdf,Decision Reference DRN3999668,31 Mar 2020,Ageas Insurance Limited,Upheld,,Insurance (excluding PPI)
DRN6593276,decision/DRN6593276.pdf,Decision Reference DRN6593276,31 Mar 2020,Haven Insurance Company Limited,Not upheld,,Insurance (excluding PPI)
DRN3025410,decision/DRN3025410.pdf,Decision Reference DRN3025410,31 Mar 2020,Tradewise Insurance Company Limited,Upheld,,Insurance (excluding PPI)
DRN9934257,decision/DRN9934257.pdf,Decision Reference DRN9934257,31 Mar 2020,Covea Insurance plc,Upheld,,Insurance (excluding PPI)
DRN-1640571,decision/DRN-1640571.pdf,Decision Reference DRN-1640571,31 Mar 2020,Red Sands Insurance Company (Europe) Limited,Not upheld,,Insurance
DRN0844472,decision/DRN0844472.pdf,Decision Reference DRN0844472,31 Mar 2020,Liverpool Victoria Financial Services Limited,Not upheld,,Insurance (excluding PPI)
DRN-1484844,decision/DRN-1484844.pdf,Decision Reference DRN-1484844,31 Mar 2020,Health-on-line Company UK Limited,Not upheld,,Insurance
DRN-1546828,decision/DRN-1546828.pdf,Decision Reference DRN-1546828,31 Mar 2020,Great Lakes Insurance SE,Not upheld,,Insurance
DRN8377306,decision/DRN8377306.pdf,Decision Reference DRN8377306,31 Mar 2020,Amtrust Europe Limited,Not upheld,,Insurance (excluding PPI)
DRN6711939,decision/DRN6711939.pdf,Decision Reference DRN6711939,31 Mar 2020,Zenith Insurance plc,Not upheld,,Insurance (excluding PPI)
DRN6980322,decision/DRN6980322.pdf,Decision Reference DRN6980322,30 Mar 2020,Advantage Insurance Company Limited,Upheld,,Insurance (excluding PPI)
DRN0800373,decision/DRN0800373.pdf,Decision Reference DRN0800373,30 Mar 2020,Tesco Underwriting Limited,Not upheld,,Insurance (excluding PPI)
DRN7776640,decision/DRN7776640.pdf,Decision Reference DRN7776640,30 Mar 2020,Liverpool Victoria Insurance Company Limited,Not upheld,,Insurance (excluding PPI)
DRN6903531,decision/DRN6903531.pdf,Decision Reference DRN6903531,30 Mar 2020,Aviva Insurance Limited,Not upheld,,Insurance (excluding PPI)
DRN-1301161,decision/DRN-1301161.pdf,Decision Reference DRN-1301161,30 Mar 2020,Ageas Insurance Limited,Upheld,,Insurance
DRN-1546813,decision/DRN-1546813.pdf,Decision Reference DRN-1546813,30 Mar 2020,Royal & Sun Alliance Insurance Plc,Upheld,,Insurance
DRN6328403,decision/DRN6328403.pdf,Decision Reference DRN6328403,30 Mar 2020,AXA Insurance UK Plc,Not upheld,,Insurance (excluding PPI)
DRN-1386928,decision/DRN-1386928.pdf,Decision Reference DRN-1386928,30 Mar 2020,Ageas Insurance Limited,Not upheld,,Insurance
DRN9655992,decision/DRN9655992.pdf,Decision Reference DRN9655992,30 Mar 2020,Admiral Insurance Company Limited,Not upheld,,Insurance (excluding PPI)
DRN0401119,decision/DRN0401119.pdf,Decision Reference DRN0401119,30 Mar 2020,Liverpool Victoria Insurance Company Limited,Not upheld,,Insurance (excluding PPI)
DRN8085474,decision/DRN8085474.pdf,Decision Reference DRN8085474,30 Mar 2020,AXA Insurance UK Plc,Not upheld,,Insurance (excluding PPI)
DRN6469420,decision/DRN6469420.pdf,Decision Reference DRN6469420,30 Mar 2020,The Society of Lloyd's,Not upheld,,Insurance (excluding PPI)
DRN6616087,decision/DRN6616087.pdf,Decision Reference DRN6616087,30 Mar 2020,The National Farmers' Union Mutual Insurance Society Limited,Not upheld,,Insurance (excluding PPI)
DRN3030674,decision/DRN3030674.pdf,Decision Reference DRN3030674,30 Mar 2020,Aviva Insurance Limited,Not upheld,,Insurance (excluding PPI)
DRN8212973,decision/DRN8212973.pdf,Decision Reference DRN8212973,30 Mar 2020,The Society of Lloyd's,Upheld,,Insurance (excluding PPI)
DRN4270231,decision/DRN4270231.pdf,Decision Reference DRN4270231,30 Mar 2020,Horner Blakey Ltd,Upheld,,Insurance (excluding PPI)
DRN1757848,decision/DRN1757848.pdf,Decision Reference DRN1757848,30 Mar 2020,Cavendish Munro Professional Risks Limited,Upheld,,Insurance (excluding PPI)
DRN8534886,decision/DRN8534886.pdf,Decision Reference DRN8534886,30 Mar 2020,The Society of Lloyd's,Upheld,,Insurance (excluding PPI)
DRN3583189,decision/DRN3583189.pdf,Decision Reference DRN3583189,30 Mar 2020,Aviva Insurance Limited,Not upheld,,Insurance (excluding PPI)
DRN3926462,decision/DRN3926462.pdf,Decision Reference DRN3926462,30 Mar 2020,Advantage Insurance Company Limited,Upheld,,Insurance (excluding PPI)
DRN4612874,decision/DRN4612874.pdf,Decision Reference DRN4612874,30 Mar 2020,AXA Insurance UK Plc,Not upheld,,Insurance (excluding PPI)
DRN2430474,decision/DRN2430474.pdf,Decision Reference DRN2430474,30 Mar 2020,Admiral Insurance Company Limited,Not upheld,,Insurance (excluding PPI)
DRN8498724,decision/DRN8498724.pdf,Decision Reference DRN8498724,30 Mar 2020,The National Farmers' Union Mutual Insurance Society Limited,Not upheld,,Insurance (excluding PPI)
DRN3355656,decision/DRN3355656.pdf,Decision Reference DRN3355656,30 Mar 2020,Covea Insurance plc,Not upheld,,Insurance (excluding PPI)
DRN1818198,decision/DRN1818198.pdf,Decision Reference DRN1818198,30 Mar 2020,Ageas Insurance Limited,Upheld,,Insurance (excluding PPI)
DRN1781717,decision/DRN1781717.pdf,Decision Reference DRN1781717,30 Mar 2020,Ageas Insurance Limited,Upheld,,Insurance (excluding PPI)
DRN6418320,decision/DRN6418320.pdf,Decision Reference DRN6418320,30 Mar 2020,UK Insurance Limited,Upheld,,Insurance (excluding PPI)
DRN0655086,decision/DRN0655086.pdf,Decision Reference DRN0655086,30 Mar 2020,Ariella Limited,Upheld,,Insurance (excluding PPI)
DRN-1282060,decision/DRN-1282060.pdf,Decision Reference DRN-1282060,30 Mar 2020,Royal & Sun Alliance Insurance Plc,Not upheld,,Insurance
DRN4655548,decision/DRN4655548.pdf,Decision Reference DRN4655548,30 Mar 2020,Royal & Sun Alliance Insurance Plc,Upheld,,Insurance (excluding PPI)
DRN1372181,decision/DRN1372181.pdf,Decision Reference DRN1372181,30 Mar 2020,Hastings Insurance Services Limited,Not upheld,,Insurance (excluding PPI)
DRN-1054120,decision/DRN-1054120.pdf,Decision Reference DRN-1054120,30 Mar 2020,Aviva Insurance Limited,Not upheld,,Insurance
DRN8834365,decision/DRN8834365.pdf,Decision Reference DRN8834365,30 Mar 2020,ERGO Reiseversicherung AG,Not upheld,,Insurance (excluding PPI)
DRN2838510,decision/DRN2838510.pdf,Decision Reference DRN2838510,30 Mar 2020,CIS General Insurance Limited,Not upheld,,Insurance (excluding PPI)
DRN-1694052,decision/DRN-1694052.pdf,Decision Reference DRN-1694052,30 Mar 2020,QIC Europe Ltd,Upheld,,Insurance
DRN-1705473,decision/DRN-1705473.pdf,Decision Reference DRN-1705473,30 Mar 2020,Society of Lloyd's,Not upheld,,Insurance
DRN-1232412,decision/DRN-1232412.pdf,Decision Reference DRN-1232412,30 Mar 2020,Domestic & General Insurance Plc,Not upheld,,Insurance
DRN-1312454,decision/DRN-1312454.pdf,Decision Reference DRN-1312454,30 Mar 2020,British Gas Insurance Limited,Upheld,,Insurance
DRN1952811,decision/DRN1952811.pdf,Decision Reference DRN1952811,30 Mar 2020,Assurant General Insurance Limited,Upheld,,Insurance (excluding PPI)
DRN-1671971,decision/DRN-1671971.pdf,Decision Reference DRN-1671971,30 Mar 2020,British Gas Insurance Limited,Not upheld,,Insurance
DRN-1416997,decision/DRN-1416997.pdf,Decision Reference DRN-1416997,29 Mar 2020,Hiscox Insurance Company Limited,Not upheld,,Insurance
DRN-1574286,decision/DRN-1574286.pdf,Decision Reference DRN-1574286,29 Mar 2020,Zenith Insurance plc,Not upheld,,Insurance
DRN4988382,decision/DRN4988382.pdf,Decision Reference DRN4988382,29 Mar 2020,CBC UK Limited,Upheld,,Insurance (excluding PPI)
DRN-1138081,decision/DRN-1138081.pdf,Decision Reference DRN-1138081,28 Mar 2020,QIC Europe Ltd,Not upheld,,Insurance
DRN-1128388,decision/DRN-1128388.pdf,Decision Reference DRN-1128388,28 Mar 2020,esure Insurance Limited,Not upheld,,Insurance
DRN3104191,decision/DRN3104191.pdf,Decision Reference DRN3104191,28 Mar 2020,HDI Global Specialty SE,Not upheld,,Insurance (excluding PPI)
DRN7161632,decision/DRN7161632.pdf,Decision Reference DRN7161632,28 Mar 2020,BISL Limited,Not upheld,,Insurance (excluding PPI)
DRN3189586,decision/DRN3189586.pdf,Decision Reference DRN3189586,28 Mar 2020,Aviva Insurance Limited,Upheld,,Insurance (excluding PPI)
DRN7067040,decision/DRN7067040.pdf,Decision Reference DRN7067040,28 Mar 2020,The National Farmers' Union Mutual Insurance Society Limited,Not upheld,,Insurance (excluding PPI)
DRN0828369,decision/DRN0828369.pdf,Decision Reference DRN0828369,28 Mar 2020,BISL Limited,Upheld,,Insurance (excluding PPI)
DRN3632568,decision/DRN3632568.pdf,Decision Reference DRN3632568,28 Mar 2020,Covea Insurance plc,Not upheld,,Insurance (excluding PPI)
DRN5368973,decision/DRN5368973.pdf,Decision Reference DRN5368973,28 Mar 2020,Cornmarket Insurance Services Limited,Not upheld,,Insurance (excluding PPI)
DRN5697302,decision/DRN5697302.pdf,Decision Reference DRN5697302,27 Mar 2020,Haven Insurance Company Limited,Not upheld,,Insurance (excluding PPI)
DRN1430489,decision/DRN1430489.pdf,Decision Reference DRN1430489,27 Mar 2020,Amtrust International Underwriters DAC,Not upheld,,Insurance (excluding PPI)
DRN0643196,decision/DRN0643196.pdf,Decision Reference DRN0643196,27 Mar 2020,AXA Insurance UK Plc,Upheld,,Insurance (excluding PPI)
DRN2939750,decision/DRN2939750.pdf,Decision Reference DRN2939750,27 Mar 2020,East West Insurance Company Limited,Upheld,,Insurance (excluding PPI)
DRN8277068,decision/DRN8277068.pdf,Decision Reference DRN8277068,27 Mar 2020,Gresham Insurance Company Limited,Not upheld,,Insurance (excluding PPI)
DRN-1700070,decision/DRN-1700070.pdf,Decision Reference DRN-1700070,27 Mar 2020,Pepper (UK) Limited,Not upheld,,Insurance
DRN5520609,decision/DRN5520609.pdf,Decision Reference DRN5520609,27 Mar 2020,Tesco Underwriting Limited,Upheld,,Insurance (excluding PPI)
DRN8955182,decision/DRN8955182.pdf,Decision Reference DRN8955182,27 Mar 2020,Wesley Thomas Charles Dixon,Upheld,,Insurance (excluding PPI)
DRN0295634,decision/DRN0295634.pdf,Decision Reference DRN0295634,27 Mar 2020,Aviva Health UK Limited,Not upheld,,Insurance (excluding PPI)
DRN-1249994,decision/DRN-1249994.pdf,Decision Reference DRN-1249994,27 Mar 2020,Domestic & General Insurance Plc,Not upheld,,Insurance
DRN3056051,decision/DRN3056051.pdf,Decision Reference DRN3056051,27 Mar 2020,Acorn Insurance & Financial Services Ltd,Not upheld,,Insurance (excluding PPI)
DRN9074328,decision/DRN9074328.pdf,Decision Reference DRN9074328,27 Mar 2020,Somerset Bridge Insurance Services Limited,Upheld,,Insurance (excluding PPI)
DRN-1245316,decision/DRN-1245316.pdf,Decision Reference DRN-1245316,27 Mar 2020,Assurant General Insurance Limited,Upheld,,Insurance
DRN8491224,decision/DRN8491224.pdf,Decision Reference DRN8491224,27 Mar 2020,Royal & Sun Alliance Insurance Plc,Not upheld,,Insurance (excluding PPI)
DRN-1585389,decision/DRN-1585389.pdf,Decision Reference DRN-1585389,27 Mar 2020,Be Wiser Insurance Services Ltd,Not upheld,,Insurance
DRN5817500,decision/DRN5817500.pdf,Decision Reference DRN5817500,27 Mar 2020,AXA Insurance UK Plc,Not upheld,,Insurance (excluding PPI)
DRN4279733,decision/DRN4279733.pdf,Decision Reference DRN4279733,27 Mar 2020,Collinson Insurance Services Limited,Not upheld,,Insurance (excluding PPI)
DRN2480936,decision/DRN2480936.pdf,Decision Reference DRN2480936,27 Mar 2020,CIS General Insurance Limited,Upheld,,Insurance (excluding PPI)
DRN2134187,decision/DRN2134187.pdf,Decision Reference DRN2134187,27 Mar 2020,Tesco Underwriting Limited,Upheld,,Insurance (excluding PPI)
DRN4525207,decision/DRN4525207.pdf,Decision Reference DRN4525207,27 Mar 2020,UK Insurance Limited,Upheld,,Insurance (excluding PPI)
DRN3509949,decision/DRN3509949.pdf,Decision Reference DRN3509949,27 Mar 2020,UIA (Insurance) Limited,Upheld,,Insurance (excluding PPI)
DRN-1486508,decision/DRN-1486508.pdf,Decision Reference DRN-1486508,27 Mar 2020,Fairmead Insurance Limited,Not upheld,,Insurance
DRN-1325410,decision/DRN-1325410.pdf,Decision Reference DRN-1325410,27 Mar 2020,Aviva Insurance Limited,Upheld,,Insurance
DRN6544728,decision/DRN6544728.pdf,Decision Reference DRN6544728,27 Mar 2020,AXA Insurance UK Plc,Not upheld,,Insurance (excluding PPI)
DRN-1695850,decision/DRN-1695850.pdf,Decision Reference DRN-1695850,27 Mar 2020,Hastings Insurance Services Limited,Not upheld,,Insurance
DRN-1637625,decision/DRN-1637625.pdf,Decision Reference DRN-1637625,27 Mar 2020,Red Sands Insurance Company (Europe) Limited,Not upheld,,Insurance
DRN9409833,decision/DRN9409833.pdf,Decision Reference DRN9409833,27 Mar 2020,esure Insurance Limited,Not upheld,,Insurance (excluding PPI)
DRN5971956,decision/DRN5971956.pdf,Decision Reference DRN5971956,27 Mar 2020,AXA Insurance UK Plc,Not upheld,,Insurance (excluding PPI)
DRN3954278,decision/DRN3954278.pdf,Decision Reference DRN3954278,27 Mar 2020,CIS General Insurance Limited,Not upheld,,Insurance (excluding PPI)
DRN2543522,decision/DRN2543522.pdf,Decision Reference DRN2543522,27 Mar 2020,British Gas Insurance Limited,Not upheld,,Insurance (excluding PPI)
DRN1692263,decision/DRN1692263.pdf,Decision Reference DRN1692263,27 Mar 2020,AXA Insurance UK Plc,Not upheld,,Insurance (excluding PPI)
DRN1968518,decision/DRN1968518.pdf,Decision Reference DRN1968518,27 Mar 2020,The National Farmers' Union Mutual Insurance Society Limited,Not upheld,,Insurance (excluding PPI)
DRN3843488,decision/DRN3843488.pdf,Decision Reference DRN3843488,27 Mar 2020,"Mapfre Asistencia, Compania Internacional De Seguros y Reaseguros, S.A.",Upheld,,Insurance (excluding PPI)
DRN5835364,decision/DRN5835364.pdf,Decision Reference DRN5835364,27 Mar 2020,Advantage Insurance Company Limited,Upheld,,Insurance (excluding PPI)
DRN-1556048,decision/DRN-1556048.pdf,Decision Reference DRN-1556048,27 Mar 2020,Aviva Insurance Limited,Not upheld,,Insurance
DRN4675847,decision/DRN4675847.pdf,Decision Reference DRN4675847,27 Mar 2020,The Royal London Mutual Insurance Society Limited,Not upheld,,Insurance (excluding PPI)
DRN0933861,decision/DRN0933861.pdf,Decision Reference DRN0933861,27 Mar 2020,Southern Rock Insurance Company Limited,Not upheld,,Insurance (excluding PPI)
DRN4789381,decision/DRN4789381.pdf,Decision Reference DRN4789381,27 Mar 2020,AXA Insurance UK Plc,Not upheld,,Insurance (excluding PPI)
DRN-1211814,decision/DRN-1211814.pdf,Decision Reference DRN-1211814,27 Mar 2020,British Gas Services Limited,Not upheld,,Insurance
DRN-1440713,decision/DRN-1440713.pdf,Decision Reference DRN-1440713,27 Mar 2020,Admiral Insurance Company Limited,Upheld,,Insurance
DRN1528821,decision/DRN1528821.pdf,Decision Reference DRN1528821,27 Mar 2020,UK Insurance Limited,Not upheld,,Insurance (excluding PPI)
DRN2238613,decision/DRN2238613.pdf,Decision Reference DRN2238613,27 Mar 2020,UK Insurance Limited,Not upheld,,Insurance (excluding PPI)
DRN2622025,decision/DRN2622025.pdf,Decision Reference DRN2622025,27 Mar 2020,Fairmead Insurance Limited,Upheld,,Insurance (excluding PPI)
DRN6830898,decision/DRN6830898.pdf,Decision Reference DRN6830898,27 Mar 2020,AXA Insurance UK Plc,Not upheld,,Insurance (excluding PPI)
DRN4630650,decision/DRN4630650.pdf,Decision Reference DRN4630650,27 Mar 2020,Calpe Insurance Company Limited,Not upheld,,Insurance (excluding PPI)
DRN1102702,decision/DRN1102702.pdf,Decision Reference DRN1102702,27 Mar 2020,Rk Henshall & Co Ltd,Upheld,,Insurance (excluding PPI)
DRN2329266,decision/DRN2329266.pdf,Decision Reference DRN2329266,27 Mar 2020,Red Sands Insurance Company (Europe) Limited,Upheld,,Insurance (excluding PPI)
DRN9887817,decision/DRN9887817.pdf,Decision Reference DRN9887817,27 Mar 2020,Lloyds Bank General Insurance Limited,Upheld,,Insurance (excluding PPI)
DRN4294033,decision/DRN4294033.pdf,Decision Reference DRN4294033,27 Mar 2020,Admiral Insurance Company Limited,Upheld,,Insurance (excluding PPI)
DRN7762279,decision/DRN7762279.pdf,Decision Reference DRN7762279,27 Mar 2020,UK Insurance Limited,Upheld,,Insurance (excluding PPI)
DRN2612052,decision/DRN2612052.pdf,Decision Reference DRN2612052,27 Mar 2020,Royal & Sun Alliance Insurance Plc,Not upheld,,Insurance (excluding PPI)
DRN3068908,decision/DRN3068908.pdf,Decision Reference DRN3068908,27 Mar 2020,Zenith Insurance plc,Upheld,,Insurance (excluding PPI)
DRN8446132,decision/DRN8446132.pdf,Decision Reference DRN8446132,26 Mar 2020,Abbey Insurance Brokers Ltd,Not upheld,,Insurance (excluding PPI)
DRN6099563,decision/DRN6099563.pdf,Decision Reference DRN6099563,26 Mar 2020,Tradewise Insurance Company Limited,Upheld,,Insurance (excluding PPI)
DRN6305777,decision/DRN6305777.pdf,Decision Reference DRN6305777,26 Mar 2020,British Gas Insurance Limited,Not upheld,,Insurance (excluding PPI)
DRN2427369,decision/DRN2427369.pdf,Decision Reference DRN2427369,26 Mar 2020,Aviva Insurance Limited,Not upheld,,Insurance (excluding PPI)
DRN4367450,decision/DRN4367450.pdf,Decision Reference DRN4367450,26 Mar 2020,Stonebridge International Insurance Ltd,Not upheld,,Insurance (excluding PPI)
DRN9633561,decision/DRN9633561.pdf,Decision Reference DRN9633561,26 Mar 2020,UK Insurance Limited,Not upheld,,Insurance (excluding PPI)
DRN3442734,decision/DRN3442734.pdf,Decision Reference DRN3442734,26 Mar 2020,CIS General Insurance Limited,Not upheld,,Insurance (excluding PPI)
DRN5850034,decision/DRN5850034.pdf,Decision Reference DRN5850034,26 Mar 2020,UK Insurance Limited,Upheld,,Insurance (excluding PPI)
DRN8851075,decision/DRN8851075.pdf,Decision Reference DRN8851075,26 Mar 2020,UK Insurance Limited,Not upheld,,Insurance (excluding PPI)
DRN4453088,decision/DRN4453088.pdf,Decision Reference DRN4453088,26 Mar 2020,QIC Europe Ltd,Upheld,,Insurance (excluding PPI)
DRN0189869,decision/DRN0189869.pdf,Decision Reference DRN0189869,26 Mar 2020,Zenith Insurance plc,Not upheld,,Insurance (excluding PPI)
DRN0107929,decision/DRN0107929.pdf,Decision Reference DRN0107929,26 Mar 2020,UK Insurance Limited,Upheld,,Insurance (excluding PPI)
DRN1383448,decision/DRN1383448.pdf,Decision Reference DRN1383448,26 Mar 2020,The Society of Lloyd's,Upheld,,Insurance (excluding PPI)
DRN-1354679,decision/DRN-1354679.pdf,Decision Reference DRN-1354679,26 Mar 2020,Inter Partner Assistance SA,Not upheld,,Insurance
DRN0790153,decision/DRN0790153.pdf,Decision Reference DRN0790153,26 Mar 2020,Aviva Insurance Limited,Upheld,,Insurance (excluding PPI)
DRN-1489675,decision/DRN-1489675.pdf,Decision Reference DRN-1489675,26 Mar 2020,Ageas Insurance Limited,Not upheld,,Insurance
DRN3771505,decision/DRN3771505.pdf,Decision Reference DRN3771505,26 Mar 2020,National House-Building Council,Upheld,,Insurance (excluding PPI)
DRN-1461227,decision/DRN-1461227.pdf,Decision Reference DRN-1461227,26 Mar 2020,Admiral Insurance Company Limited,Not upheld,,Insurance
DRN6414533,decision/DRN6414533.pdf,Decision Reference DRN6414533,26 Mar 2020,Admiral Insurance Company Limited,Not upheld,,Insurance (excluding PPI)
DRN-1479351,decision/DRN-1479351.pdf,Decision Reference DRN-1479351,26 Mar 2020,ActiveQuote Limited,Not upheld,,Insurance
DRN1909918,decision/DRN1909918.pdf,Decision Reference DRN1909918,26 Mar 2020,MCE Insurance Company Limited,Not upheld,,Insurance (excluding PPI)
DRN3237626,decision/DRN3237626.pdf,Decision Reference DRN3237626,26 Mar 2020,Calpe Insurance Company Limited,Upheld,,Insurance (excluding PPI)
DRN7859542,decision/DRN7859542.pdf,Decision Reference DRN7859542,26 Mar 2020,British Gas Insurance Limited,Upheld,,Insurance (excluding PPI)
DRN6066249,decision/DRN6066249.pdf,Decision Reference DRN6066249,26 Mar 2020,Aviva Life & Pensions UK Limited,Not upheld,,Insurance (excluding PPI)
DRN4396587,decision/DRN4396587.pdf,Decision Reference DRN4396587,26 Mar 2020,Fairmead Insurance Limited,Not upheld,,Insurance (excluding PPI)
DRN-1588332,decision/DRN-1588332.pdf,Decision Reference DRN-1588332,26 Mar 2020,"Mapfre Asistencia, Compania Internacional De Seguros y Reaseguros, S.A.",Upheld,,Insurance
DRN3855146,decision/DRN3855146.pdf,Decision Reference DRN3855146,26 Mar 2020,Zurich Insurance PLC,Upheld,,Insurance (excluding PPI)
DRN7437754,decision/DRN7437754.pdf,Decision Reference DRN7437754,26 Mar 2020,Somerset Bridge Insurance Services Limited,Not upheld,,Insurance (excluding PPI)
DRN7807971,decision/DRN7807971.pdf,Decision Reference DRN7807971,26 Mar 2020,Tradex Insurance Company Limited,Not upheld,,Insurance (excluding PPI)
