decision_id,location,title,date,company,decision,extras,tag
DRN-4370839,decision/DRN-4370839.pdf,Decision Reference DRN-4370839,29 Sep 2023,U K Insurance Limited,Upheld,,Insurance
DRN-4374320,decision/DRN-4374320.pdf,Decision Reference DRN-4374320,28 Sep 2023,Admiral Insurance (Gibraltar) Limited,Upheld,,Insurance
DRN-4344676,decision/DRN-4344676.pdf,Decision Reference DRN-4344676,28 Sep 2023,Admiral Insurance (Gibraltar) Limited,Upheld,,Insurance
DRN-3895337,decision/DRN-3895337.pdf,Decision Reference DRN-3895337,28 Sep 2023,Phoenix Life Limited,Not upheld,,Insurance
DRN-4340484,decision/DRN-4340484.pdf,Decision Reference DRN-4340484,28 Sep 2023,Lloyds Bank General Insurance Limited,Upheld,,Insurance
DRN-4360549,decision/DRN-4360549.pdf,Decision Reference DRN-4360549,28 Sep 2023,U K Insurance Limited,Not upheld,,Insurance
DRN-4214004,decision/DRN-4214004.pdf,Decision Reference DRN-4214004,28 Sep 2023,Lloyds Bank General Insurance Limited,Upheld,,Insurance
DRN-4367028,decision/DRN-4367028.pdf,Decision Reference DRN-4367028,28 Sep 2023,Lloyds Bank General Insurance Limited,Not upheld,,Insurance
DRN-4341768,decision/DRN-4341768.pdf,Decision Reference DRN-4341768,28 Sep 2023,Vitality Corporate Services Limited,Upheld,,Insurance
DRN-4285084,decision/DRN-4285084.pdf,Decision Reference DRN-4285084,28 Sep 2023,British Gas Insurance Limited,Upheld,,Insurance
DRN-4311248,decision/DRN-4311248.pdf,Decision Reference DRN-4311248,28 Sep 2023,CIGNA Europe Insurance Company SA-NV,Upheld,,Insurance
DRN-4373793,decision/DRN-4373793.pdf,Decision Reference DRN-4373793,28 Sep 2023,Admiral Insurance (Gibraltar) Limited,Upheld,,Insurance
DRN-4373478,decision/DRN-4373478.pdf,Decision Reference DRN-4373478,28 Sep 2023,Liverpool Victoria Insurance Company Limited,Upheld,,Insurance
DRN-4333789,decision/DRN-4333789.pdf,Decision Reference DRN-4333789,28 Sep 2023,One Insurance Limited,Upheld,,Insurance
DRN-4351561,decision/DRN-4351561.pdf,Decision Reference DRN-4351561,28 Sep 2023,Casualty & General Insurance Company (Europe) Ltd,Upheld,,Insurance
DRN-4371565,decision/DRN-4371565.pdf,Decision Reference DRN-4371565,28 Sep 2023,Admiral Insurance (Gibraltar) Limited,Upheld,,Insurance
DRN-4337283,decision/DRN-4337283.pdf,Decision Reference DRN-4337283,28 Sep 2023,Wakam,Upheld,,Insurance
DRN-4196455,decision/DRN-4196455.pdf,Decision Reference DRN-4196455,28 Sep 2023,Hastings Insurance Services Limited,Not upheld,,Insurance
DRN-4323774,decision/DRN-4323774.pdf,Decision Reference DRN-4323774,28 Sep 2023,Marshmallow Insurance Limited,Upheld,,Insurance
DRN-4324324,decision/DRN-4324324.pdf,Decision Reference DRN-4324324,28 Sep 2023,Covea Insurance plc,Not upheld,,Insurance
DRN-4367489,decision/DRN-4367489.pdf,Decision Reference DRN-4367489,28 Sep 2023,ReAssure Limited,Not upheld,,Insurance
DRN-4324359,decision/DRN-4324359.pdf,Decision Reference DRN-4324359,28 Sep 2023,Liverpool Victoria Financial Services Limited,Not upheld,,Insurance
DRN-4371281,decision/DRN-4371281.pdf,Decision Reference DRN-4371281,28 Sep 2023,QIC Europe Ltd,Upheld,,Insurance
DRN-4369520,decision/DRN-4369520.pdf,Decision Reference DRN-4369520,28 Sep 2023,Admiral Insurance (Gibraltar) Limited,Not upheld,,Insurance
DRN-4221114,decision/DRN-4221114.pdf,Decision Reference DRN-4221114,28 Sep 2023,Sainsbury's Bank Plc,Upheld,,Insurance
DRN-4342400,decision/DRN-4342400.pdf,Decision Reference DRN-4342400,28 Sep 2023,West Bay Insurance Plc,Not upheld,,Insurance
DRN-4340409,decision/DRN-4340409.pdf,Decision Reference DRN-4340409,28 Sep 2023,Marshmallow Insurance Limited,Not upheld,,Insurance
DRN-4305722,decision/DRN-4305722.pdf,Decision Reference DRN-4305722,28 Sep 2023,CIGNA Europe Insurance Company SA-NV,Not upheld,,Insurance
DRN-4322024,decision/DRN-4322024.pdf,Decision Reference DRN-4322024,28 Sep 2023,esure Insurance Limited,Not upheld,,Insurance
DRN-4328659,decision/DRN-4328659.pdf,Decision Reference DRN-4328659,28 Sep 2023,Unum Ltd,Not upheld,,Insurance
DRN-4369228,decision/DRN-4369228.pdf,Decision Reference DRN-4369228,28 Sep 2023,West Bay Insurance Plc,Upheld,,Insurance
DRN-4217624,decision/DRN-4217624.pdf,Decision Reference DRN-4217624,28 Sep 2023,Liverpool Victoria Insurance Company Limited,Not upheld,,Insurance
DRN-4146406,decision/DRN-4146406.pdf,Decision Reference DRN-4146406,28 Sep 2023,Haven Insurance Company Limited,Not upheld,,Insurance
DRN-4350830,decision/DRN-4350830.pdf,Decision Reference DRN-4350830,28 Sep 2023,I Go 4 Ltd.,Upheld,,Insurance
DRN-4346647,decision/DRN-4346647.pdf,Decision Reference DRN-4346647,28 Sep 2023,Zurich Insurance PLC,Upheld,,Insurance
DRN-4190627,decision/DRN-4190627.pdf,Decision Reference DRN-4190627,28 Sep 2023,Tesco Underwriting Limited,Upheld,,Insurance
DRN-4372120,decision/DRN-4372120.pdf,Decision Reference DRN-4372120,28 Sep 2023,Admiral Insurance (Gibraltar) Limited,Upheld,,Insurance
DRN-4335911,decision/DRN-4335911.pdf,Decision Reference DRN-4335911,27 Sep 2023,AXA PPP Healthcare Limited,Not upheld,,Insurance
DRN-4336573,decision/DRN-4336573.pdf,Decision Reference DRN-4336573,27 Sep 2023,Fortegra Europe Insurance Company Ltd,Upheld,,Insurance
DRN-4296172,decision/DRN-4296172.pdf,Decision Reference DRN-4296172,27 Sep 2023,AA Underwriting Insurance Company Limited,Upheld,,Insurance
DRN-4273180,decision/DRN-4273180.pdf,Decision Reference DRN-4273180,27 Sep 2023,AXA Insurance UK Plc,Upheld,,Insurance
DRN-4055815,decision/DRN-4055815.pdf,Decision Reference DRN-4055815,27 Sep 2023,Admiral Insurance (Gibraltar) Limited,Not upheld,,Insurance
DRN-4358422,decision/DRN-4358422.pdf,Decision Reference DRN-4358422,27 Sep 2023,QIC Europe Ltd,Upheld,,Insurance
DRN-3932146,decision/DRN-3932146.pdf,Decision Reference DRN-3932146,27 Sep 2023,Hiscox Insurance Company Limited,Upheld,,Insurance
DRN-4363478,decision/DRN-4363478.pdf,Decision Reference DRN-4363478,27 Sep 2023,Liverpool Victoria Insurance Company Limited,Not upheld,,Insurance
DRN-4316523,decision/DRN-4316523.pdf,Decision Reference DRN-4316523,27 Sep 2023,Domestic & General Insurance Plc,Not upheld,,Insurance
DRN-4330733,decision/DRN-4330733.pdf,Decision Reference DRN-4330733,27 Sep 2023,Covea Insurance plc,Upheld,,Insurance
DRN-4297157,decision/DRN-4297157.pdf,Decision Reference DRN-4297157,27 Sep 2023,Great Lakes Insurance SE,Upheld,,Insurance
DRN-4222054,decision/DRN-4222054.pdf,Decision Reference DRN-4222054,27 Sep 2023,One Insurance Limited,Not upheld,,Insurance
DRN-4334185,decision/DRN-4334185.pdf,Decision Reference DRN-4334185,27 Sep 2023,The Ancient Order of Foresters Friendly Society Limited,Upheld,,Insurance
DRN-3952875,decision/DRN-3952875.pdf,Decision Reference DRN-3952875,27 Sep 2023,Aviva Life & Pensions UK Limited,Not upheld,,Insurance
DRN-4365351,decision/DRN-4365351.pdf,Decision Reference DRN-4365351,27 Sep 2023,Covea Insurance plc,Upheld,,Insurance
DRN-4353649,decision/DRN-4353649.pdf,Decision Reference DRN-4353649,27 Sep 2023,Ageas Insurance Limited,Not upheld,,Insurance
DRN-4370580,decision/DRN-4370580.pdf,Decision Reference DRN-4370580,27 Sep 2023,Hastings Insurance Services Limited,Not upheld,,Insurance
DRN-4369827,decision/DRN-4369827.pdf,Decision Reference DRN-4369827,27 Sep 2023,St Andrew's Insurance plc,Upheld,,Insurance
DRN-4339963,decision/DRN-4339963.pdf,Decision Reference DRN-4339963,27 Sep 2023,Countrywide Principal Services Limited,Not upheld,,Insurance
DRN-4292948,decision/DRN-4292948.pdf,Decision Reference DRN-4292948,27 Sep 2023,U K Insurance Limited,Not upheld,,Insurance
DRN-4370032,decision/DRN-4370032.pdf,Decision Reference DRN-4370032,27 Sep 2023,Accredited Insurance (Europe) Ltd,Not upheld,,Insurance
DRN-4370001,decision/DRN-4370001.pdf,Decision Reference DRN-4370001,27 Sep 2023,Admiral Insurance (Gibraltar) Limited,Upheld,,Insurance
DRN-4369369,decision/DRN-4369369.pdf,Decision Reference DRN-4369369,27 Sep 2023,Allianz Insurance Plc,Not upheld,,Insurance
DRN-4314358,decision/DRN-4314358.pdf,Decision Reference DRN-4314358,27 Sep 2023,Tesco Underwriting Limited,Upheld,,Insurance
DRN-4114937,decision/DRN-4114937.pdf,Decision Reference DRN-4114937,27 Sep 2023,AA Underwriting Insurance Company Limited,Not upheld,,Insurance
DRN-4363068,decision/DRN-4363068.pdf,Decision Reference DRN-4363068,27 Sep 2023,One Insurance Limited,Upheld,,Insurance
DRN-4358492,decision/DRN-4358492.pdf,Decision Reference DRN-4358492,26 Sep 2023,Pinnacle Insurance Plc,Upheld,,Insurance
DRN-4340297,decision/DRN-4340297.pdf,Decision Reference DRN-4340297,26 Sep 2023,One Insurance Limited,Upheld,,Insurance
DRN-4290275,decision/DRN-4290275.pdf,Decision Reference DRN-4290275,26 Sep 2023,U K Insurance Limited,Not upheld,,Insurance
DRN-4369554,decision/DRN-4369554.pdf,Decision Reference DRN-4369554,26 Sep 2023,Zurich Insurance PLC,Upheld,,Insurance
DRN-4321437,decision/DRN-4321437.pdf,Decision Reference DRN-4321437,26 Sep 2023,"Ocaso SA, Compania de Seguros y Reaseguros",Upheld,,Insurance
DRN-4236593,decision/DRN-4236593.pdf,Decision Reference DRN-4236593,26 Sep 2023,Lloyds Bank General Insurance Limited,Not upheld,,Insurance
DRN-4276737,decision/DRN-4276737.pdf,Decision Reference DRN-4276737,26 Sep 2023,Ageas Insurance Limited,Upheld,,Insurance
DRN-4342109,decision/DRN-4342109.pdf,Decision Reference DRN-4342109,26 Sep 2023,The National Farmers' Union Mutual Insurance Society Limited,Upheld,,Insurance
DRN-4301664,decision/DRN-4301664.pdf,Decision Reference DRN-4301664,26 Sep 2023,U K Insurance Limited,Not upheld,,Insurance
DRN-4355607,decision/DRN-4355607.pdf,Decision Reference DRN-4355607,26 Sep 2023,OVO (S) HOME SERVICES LIMITED,Not upheld,,Insurance
DRN-4359808,decision/DRN-4359808.pdf,Decision Reference DRN-4359808,26 Sep 2023,Great Lakes Insurance SE,Upheld,,Insurance
DRN-4356107,decision/DRN-4356107.pdf,Decision Reference DRN-4356107,26 Sep 2023,Astrenska Insurance Limited,Upheld,,Insurance
DRN-4368937,decision/DRN-4368937.pdf,Decision Reference DRN-4368937,26 Sep 2023,Advantage Insurance Company Limited,Upheld,,Insurance
DRN-4348351,decision/DRN-4348351.pdf,Decision Reference DRN-4348351,26 Sep 2023,Great Lakes Insurance SE,Upheld,,Insurance
DRN-4218657,decision/DRN-4218657.pdf,Decision Reference DRN-4218657,26 Sep 2023,Tesco Underwriting Limited,Upheld,,Insurance
DRN-4286955,decision/DRN-4286955.pdf,Decision Reference DRN-4286955,26 Sep 2023,U K Insurance Limited,Not upheld,,Insurance
DRN-4307359,decision/DRN-4307359.pdf,Decision Reference DRN-4307359,26 Sep 2023,Aviva Insurance Limited,Not upheld,,Insurance
DRN-4168273,decision/DRN-4168273.pdf,Decision Reference DRN-4168273,26 Sep 2023,ERGO Versicherung Aktiengesellschaft,Upheld,,Insurance
DRN-4306866,decision/DRN-4306866.pdf,Decision Reference DRN-4306866,26 Sep 2023,IPP Financial Services LLP,Not upheld,,Insurance
DRN-4336956,decision/DRN-4336956.pdf,Decision Reference DRN-4336956,26 Sep 2023,Aviva Life Services UK Limited,Not upheld,,Insurance
DRN-4368333,decision/DRN-4368333.pdf,Decision Reference DRN-4368333,26 Sep 2023,U K Insurance Limited,Upheld,,Insurance
DRN-4345331,decision/DRN-4345331.pdf,Decision Reference DRN-4345331,26 Sep 2023,AXA PPP Healthcare Limited,Not upheld,,Insurance
DRN-4322446,decision/DRN-4322446.pdf,Decision Reference DRN-4322446,26 Sep 2023,Westfield Contributory Health Scheme,Upheld,,Insurance
DRN-4315415,decision/DRN-4315415.pdf,Decision Reference DRN-4315415,26 Sep 2023,AWP P&C SA,Not upheld,,Insurance
DRN-4338663,decision/DRN-4338663.pdf,Decision Reference DRN-4338663,26 Sep 2023,AWP P&C SA,Not upheld,,Insurance
DRN-4365367,decision/DRN-4365367.pdf,Decision Reference DRN-4365367,26 Sep 2023,Royal & Sun Alliance Insurance Limited,Upheld,,Insurance
DRN-4353577,decision/DRN-4353577.pdf,Decision Reference DRN-4353577,26 Sep 2023,West Bay Insurance Plc,Not upheld,,Insurance
DRN-4234973,decision/DRN-4234973.pdf,Decision Reference DRN-4234973,26 Sep 2023,AXA Insurance UK Plc,Not upheld,,Insurance
DRN-3941505,decision/DRN-3941505.pdf,Decision Reference DRN-3941505,26 Sep 2023,Liverpool Victoria Financial Services Limited,Not upheld,,Insurance
DRN-4247896,decision/DRN-4247896.pdf,Decision Reference DRN-4247896,26 Sep 2023,National House-Building Council,Not upheld,,Insurance
DRN-4235665,decision/DRN-4235665.pdf,Decision Reference DRN-4235665,26 Sep 2023,Royal & Sun Alliance Insurance Limited,Upheld,,Insurance
DRN-4264243,decision/DRN-4264243.pdf,Decision Reference DRN-4264243,25 Sep 2023,HDI Global Specialty SE,Upheld,,Insurance
DRN-4272952,decision/DRN-4272952.pdf,Decision Reference DRN-4272952,25 Sep 2023,esure Insurance Limited,Upheld,,Insurance
DRN-4330274,decision/DRN-4330274.pdf,Decision Reference DRN-4330274,25 Sep 2023,West Bay Insurance Plc,Upheld,,Insurance
DRN-4344122,decision/DRN-4344122.pdf,Decision Reference DRN-4344122,25 Sep 2023,Casualty & General Insurance Company (Europe) Ltd,Upheld,,Insurance
DRN-4197684,decision/DRN-4197684.pdf,Decision Reference DRN-4197684,25 Sep 2023,Lloyds Bank PLC,Not upheld,,Insurance
DRN-4268819,decision/DRN-4268819.pdf,Decision Reference DRN-4268819,25 Sep 2023,Admiral Insurance (Gibraltar) Limited,Upheld,,Insurance
DRN-4342457,decision/DRN-4342457.pdf,Decision Reference DRN-4342457,25 Sep 2023,Zurich Assurance Ltd,Not upheld,,Insurance
DRN-4197679,decision/DRN-4197679.pdf,Decision Reference DRN-4197679,25 Sep 2023,Lloyds Bank PLC,Not upheld,,Insurance
DRN-4322186,decision/DRN-4322186.pdf,Decision Reference DRN-4322186,25 Sep 2023,Aviva Insurance Limited,Not upheld,,Insurance
DRN-4192037,decision/DRN-4192037.pdf,Decision Reference DRN-4192037,25 Sep 2023,QIC Europe Ltd,Upheld,,Insurance
DRN-4265480,decision/DRN-4265480.pdf,Decision Reference DRN-4265480,25 Sep 2023,esure Insurance Limited,Not upheld,,Insurance
DRN-4253825,decision/DRN-4253825.pdf,Decision Reference DRN-4253825,25 Sep 2023,British Gas Insurance Limited,Not upheld,,Insurance
DRN-4293544,decision/DRN-4293544.pdf,Decision Reference DRN-4293544,25 Sep 2023,Chaucer Insurance Company Designated Activity Company,Not upheld,,Insurance
DRN-4260525,decision/DRN-4260525.pdf,Decision Reference DRN-4260525,25 Sep 2023,Pukka Insure Limited,Not upheld,,Insurance
DRN-4345515,decision/DRN-4345515.pdf,Decision Reference DRN-4345515,25 Sep 2023,Liverpool Victoria Insurance Company Limited,Not upheld,,Insurance
DRN-4330811,decision/DRN-4330811.pdf,Decision Reference DRN-4330811,25 Sep 2023,QIC Europe Ltd,Upheld,,Insurance
DRN-4250661,decision/DRN-4250661.pdf,Decision Reference DRN-4250661,25 Sep 2023,Acromas Insurance Company Limited,Not upheld,,Insurance
DRN-4331529,decision/DRN-4331529.pdf,Decision Reference DRN-4331529,25 Sep 2023,CIGNA Life Insurance Company of Europe SA-NV,Not upheld,,Insurance
DRN-4312390,decision/DRN-4312390.pdf,Decision Reference DRN-4312390,25 Sep 2023,Cia Insurance Services Limited,Not upheld,,Insurance
DRN-4273529,decision/DRN-4273529.pdf,Decision Reference DRN-4273529,25 Sep 2023,Covea Insurance plc,Upheld,,Insurance
DRN-4247831,decision/DRN-4247831.pdf,Decision Reference DRN-4247831,25 Sep 2023,Society of Lloyd's,Not upheld,,Insurance
DRN-4169355,decision/DRN-4169355.pdf,Decision Reference DRN-4169355,25 Sep 2023,esure Insurance Limited,Upheld,,Insurance
DRN-4299596,decision/DRN-4299596.pdf,Decision Reference DRN-4299596,25 Sep 2023,Allianz Insurance Plc,Not upheld,,Insurance
DRN-4195513,decision/DRN-4195513.pdf,Decision Reference DRN-4195513,25 Sep 2023,U K Insurance Limited,Not upheld,,Insurance
DRN-4365421,decision/DRN-4365421.pdf,Decision Reference DRN-4365421,25 Sep 2023,Covea Insurance plc,Upheld,,Insurance
DRN-4203487,decision/DRN-4203487.pdf,Decision Reference DRN-4203487,25 Sep 2023,AXA Insurance UK Plc,Not upheld,,Insurance
DRN-4322230,decision/DRN-4322230.pdf,Decision Reference DRN-4322230,25 Sep 2023,AXA Insurance UK Plc,Not upheld,,Insurance
DRN-4214367,decision/DRN-4214367.pdf,Decision Reference DRN-4214367,25 Sep 2023,Amtrust Europe Limited,Not upheld,,Insurance
DRN-4331109,decision/DRN-4331109.pdf,Decision Reference DRN-4331109,24 Sep 2023,West Bay Insurance Plc,Not upheld,,Insurance
DRN-4302910,decision/DRN-4302910.pdf,Decision Reference DRN-4302910,22 Sep 2023,Haven Insurance Company Limited,Upheld,,Insurance
DRN-4330945,decision/DRN-4330945.pdf,Decision Reference DRN-4330945,22 Sep 2023,Admiral Insurance (Gibraltar) Limited,Upheld,,Insurance
DRN-4334971,decision/DRN-4334971.pdf,Decision Reference DRN-4334971,22 Sep 2023,Royal & Sun Alliance Insurance Limited,Not upheld,,Insurance
DRN-4291701,decision/DRN-4291701.pdf,Decision Reference DRN-4291701,22 Sep 2023,Action 365 Ltd,Not upheld,,Insurance
DRN-4326181,decision/DRN-4326181.pdf,Decision Reference DRN-4326181,22 Sep 2023,Monument Life Insurance Dac,Not upheld,,Insurance
DRN-4309321,decision/DRN-4309321.pdf,Decision Reference DRN-4309321,22 Sep 2023,AXA Insurance UK Plc,Not upheld,,Insurance
DRN-4346050,decision/DRN-4346050.pdf,Decision Reference DRN-4346050,22 Sep 2023,Accredited Insurance (Europe) Ltd,Upheld,,Insurance
DRN-4332730,decision/DRN-4332730.pdf,Decision Reference DRN-4332730,22 Sep 2023,First Central Insurance Management Limited,Not upheld,,Insurance
DRN-4222186,decision/DRN-4222186.pdf,Decision Reference DRN-4222186,22 Sep 2023,Markerstudy Insurance Company Limited,Not upheld,,Insurance
DRN-4138803,decision/DRN-4138803.pdf,Decision Reference DRN-4138803,22 Sep 2023,Covea Insurance plc,Upheld,,Insurance
DRN-4130983,decision/DRN-4130983.pdf,Decision Reference DRN-4130983,22 Sep 2023,Tesco Underwriting Limited,Upheld,,Insurance
DRN-4291138,decision/DRN-4291138.pdf,Decision Reference DRN-4291138,22 Sep 2023,Admiral Insurance (Gibraltar) Limited,Upheld,,Insurance
DRN-4333544,decision/DRN-4333544.pdf,Decision Reference DRN-4333544,22 Sep 2023,AXA Insurance UK Plc,Not upheld,,Insurance
DRN-4332482,decision/DRN-4332482.pdf,Decision Reference DRN-4332482,22 Sep 2023,HDI Global Specialty SE,Not upheld,,Insurance
DRN-4310021,decision/DRN-4310021.pdf,Decision Reference DRN-4310021,22 Sep 2023,U K Insurance Limited,Not upheld,,Insurance
DRN-4069387,decision/DRN-4069387.pdf,Decision Reference DRN-4069387,22 Sep 2023,Royal & Sun Alliance Insurance Limited,Upheld,,Insurance
DRN-4337818,decision/DRN-4337818.pdf,Decision Reference DRN-4337818,22 Sep 2023,The Shepherds Friendly Society Limited,Not upheld,,Insurance
DRN-4338726,decision/DRN-4338726.pdf,Decision Reference DRN-4338726,22 Sep 2023,Astrenska Insurance Limited,Upheld,,Insurance
DRN-4331497,decision/DRN-4331497.pdf,Decision Reference DRN-4331497,22 Sep 2023,Vitality Health Limited,Not upheld,,Insurance
DRN-4342263,decision/DRN-4342263.pdf,Decision Reference DRN-4342263,22 Sep 2023,Aviva Insurance Limited,Not upheld,,Insurance
DRN-4336686,decision/DRN-4336686.pdf,Decision Reference DRN-4336686,22 Sep 2023,British Gas Insurance Limited,Not upheld,,Insurance
DRN-4355653,decision/DRN-4355653.pdf,Decision Reference DRN-4355653,22 Sep 2023,Astrenska Insurance Limited,Upheld,,Insurance
DRN-4363215,decision/DRN-4363215.pdf,Decision Reference DRN-4363215,22 Sep 2023,AWP P&C SA,Not upheld,,Insurance
DRN-4206824,decision/DRN-4206824.pdf,Decision Reference DRN-4206824,22 Sep 2023,Admiral Insurance (Gibraltar) Limited,Not upheld,,Insurance
DRN-4323536,decision/DRN-4323536.pdf,Decision Reference DRN-4323536,22 Sep 2023,Yoga Insurance Services Limited,Upheld,,Insurance
DRN-4330931,decision/DRN-4330931.pdf,Decision Reference DRN-4330931,22 Sep 2023,Lloyds Bank General Insurance Limited,Upheld,,Insurance
DRN-4223098,decision/DRN-4223098.pdf,Decision Reference DRN-4223098,22 Sep 2023,Admiral Insurance (Gibraltar) Limited,Upheld,,Insurance
DRN-4323804,decision/DRN-4323804.pdf,Decision Reference DRN-4323804,22 Sep 2023,Society of Lloyd's,Not upheld,,Insurance
DRN-4351414,decision/DRN-4351414.pdf,Decision Reference DRN-4351414,22 Sep 2023,Royal & Sun Alliance Insurance Limited,Upheld,,Insurance
DRN-4363092,decision/DRN-4363092.pdf,Decision Reference DRN-4363092,22 Sep 2023,Ageas Insurance Limited,Upheld,,Insurance
DRN-4330821,decision/DRN-4330821.pdf,Decision Reference DRN-4330821,22 Sep 2023,West Bay Insurance Plc,Not upheld,,Insurance
