decision_id,location,title,date,company,decision,extras,tag
DRN-1690795,decision/DRN-1690795.pdf,Decision Reference DRN-1690795,30 Jun 2020,Amtrust Europe Limited,Not upheld,,Insurance
DRN-1549365,decision/DRN-1549365.pdf,Decision Reference DRN-1549365,30 Jun 2020,MCE Insurance Company Limited,Upheld,,Insurance
DRN-1840145,decision/DRN-1840145.pdf,Decision Reference DRN-1840145,30 Jun 2020,National House-Building Council,Not upheld,,Insurance
DRN-1515466,decision/DRN-1515466.pdf,Decision Reference DRN-1515466,30 Jun 2020,Liverpool Victoria Insurance Company Limited,Not upheld,,Insurance
DRN6077879,decision/DRN6077879.pdf,Decision Reference DRN6077879,30 Jun 2020,Advantage Insurance Company Limited,Upheld,,Insurance (excluding PPI)
DRN1204439,decision/DRN1204439.pdf,Decision Reference DRN1204439,29 Jun 2020,AXA Insurance UK Plc,Upheld,,Insurance (excluding PPI)
DRN3026506,decision/DRN3026506.pdf,Decision Reference DRN3026506,29 Jun 2020,Royal & Sun Alliance Insurance Plc,Not upheld,,Insurance (excluding PPI)
DRN-1964913,decision/DRN-1964913.pdf,Decision Reference DRN-1964913,29 Jun 2020,AXA PPP Healthcare Limited,Not upheld,,Insurance
DRN-1965317,decision/DRN-1965317.pdf,Decision Reference DRN-1965317,29 Jun 2020,Tesco Underwriting Limited,Not upheld,,Insurance
DRN0718807,decision/DRN0718807.pdf,Decision Reference DRN0718807,29 Jun 2020,Haven Insurance Company Limited,Upheld,,Insurance (excluding PPI)
DRN-1957913,decision/DRN-1957913.pdf,Decision Reference DRN-1957913,29 Jun 2020,Advantage Insurance Company Limited,Upheld,,Insurance
DRN-1247011,decision/DRN-1247011.pdf,Decision Reference DRN-1247011,29 Jun 2020,Ageas Insurance Limited,Not upheld,,Insurance
DRN3120340,decision/DRN3120340.pdf,Decision Reference DRN3120340,29 Jun 2020,Zurich Insurance PLC,Not upheld,,Insurance (excluding PPI)
DRN-1964945,decision/DRN-1964945.pdf,Decision Reference DRN-1964945,29 Jun 2020,CIGNA Europe Insurance Company SA-NV,Not upheld,,Insurance
DRN-1882661,decision/DRN-1882661.pdf,Decision Reference DRN-1882661,29 Jun 2020,U K Insurance Limited,Upheld,,Insurance
DRN1198342,decision/DRN1198342.pdf,Decision Reference DRN1198342,29 Jun 2020,Lloyds Bank PLC,Not upheld,,Insurance (excluding PPI)
DRN-1963797,decision/DRN-1963797.pdf,Decision Reference DRN-1963797,29 Jun 2020,Saga Services Limited,Not upheld,,Insurance
DRN4783271,decision/DRN4783271.pdf,Decision Reference DRN4783271,29 Jun 2020,AXA Insurance UK Plc,Not upheld,,Insurance (excluding PPI)
DRN5129520,decision/DRN5129520.pdf,Decision Reference DRN5129520,29 Jun 2020,British Gas Services Limited,Upheld,,Insurance (excluding PPI)
DRN5121734,decision/DRN5121734.pdf,Decision Reference DRN5121734,29 Jun 2020,UK Insurance Limited,Upheld,,Insurance (excluding PPI)
DRN3401803,decision/DRN3401803.pdf,Decision Reference DRN3401803,29 Jun 2020,UK Insurance Limited,Not upheld,,Insurance (excluding PPI)
DRN6745745,decision/DRN6745745.pdf,Decision Reference DRN6745745,29 Jun 2020,ERGO Reiseversicherung AG,Upheld,,Insurance (excluding PPI)
DRN4159707,decision/DRN4159707.pdf,Decision Reference DRN4159707,29 Jun 2020,Hastings Insurance Services Limited,Not upheld,,Insurance (excluding PPI)
DRN4325193,decision/DRN4325193.pdf,Decision Reference DRN4325193,29 Jun 2020,Liverpool Victoria Insurance Company Limited,Not upheld,,Insurance (excluding PPI)
DRN1375451,decision/DRN1375451.pdf,Decision Reference DRN1375451,29 Jun 2020,The Society of Lloyd's,Upheld,,Insurance (excluding PPI)
DRN-1818227,decision/DRN-1818227.pdf,Decision Reference DRN-1818227,29 Jun 2020,British Gas Services Limited,Not upheld,,Insurance
DRN0712934,decision/DRN0712934.pdf,Decision Reference DRN0712934,29 Jun 2020,Royal & Sun Alliance Insurance Plc,Not upheld,,Insurance (excluding PPI)
DRN3497066,decision/DRN3497066.pdf,Decision Reference DRN3497066,29 Jun 2020,Lloyds Bank General Insurance Limited,Not upheld,,Insurance (excluding PPI)
DRN9263460,decision/DRN9263460.pdf,Decision Reference DRN9263460,29 Jun 2020,Allianz Insurance Plc,Not upheld,,Insurance (excluding PPI)
DRN-1791178,decision/DRN-1791178.pdf,Decision Reference DRN-1791178,29 Jun 2020,AWP P&C SA,Not upheld,,Insurance
DRN-1855047,decision/DRN-1855047.pdf,Decision Reference DRN-1855047,29 Jun 2020,AXA PPP Healthcare Limited,Upheld,,Insurance
DRN-1694333,decision/DRN-1694333.pdf,Decision Reference DRN-1694333,29 Jun 2020,Aviva Insurance Limited,Not upheld,,Insurance
DRN-1690513,decision/DRN-1690513.pdf,Decision Reference DRN-1690513,29 Jun 2020,British Gas Insurance Limited,Upheld,,Insurance
DRN-1690513,decision/DRN-1690513.pdf,Decision Reference DRN-1690513,29 Jun 2020,British Gas Insurance Limited,Upheld,,Insurance
DRN-1741046,decision/DRN-1741046.pdf,Decision Reference DRN-1741046,29 Jun 2020,"Mapfre Asistencia, Compania Internacional De Seguros y Reaseguros, S.A.",Not upheld,,Insurance
DRN-1964012,decision/DRN-1964012.pdf,Decision Reference DRN-1964012,29 Jun 2020,AXA Insurance UK Plc,Not upheld,,Insurance
DRN-1577654,decision/DRN-1577654.pdf,Decision Reference DRN-1577654,29 Jun 2020,Swinton Group Ltd,Not upheld,,Insurance
DRN-1962213,decision/DRN-1962213.pdf,Decision Reference DRN-1962213,28 Jun 2020,Ageas Insurance Limited,Not upheld,,Insurance
DRN-1756808,decision/DRN-1756808.pdf,Decision Reference DRN-1756808,28 Jun 2020,Zenith Insurance plc,Not upheld,,Insurance
DRN-1384797,decision/DRN-1384797.pdf,Decision Reference DRN-1384797,28 Jun 2020,Amtrust International Underwriters DAC,Not upheld,,Insurance
DRN-1057384,decision/DRN-1057384.pdf,Decision Reference DRN-1057384,28 Jun 2020,Acromas Insurance Company Limited,Not upheld,,Insurance
DRN-1053368,decision/DRN-1053368.pdf,Decision Reference DRN-1053368,27 Jun 2020,Haven Insurance Company Limited,Upheld,,Insurance
DRN-1000671,decision/DRN-1000671.pdf,Decision Reference DRN-1000671,27 Jun 2020,Southern Rock Insurance Company,Not upheld,,Insurance
DRN-1954717,decision/DRN-1954717.pdf,Decision Reference DRN-1954717,27 Jun 2020,U K Insurance Limited,Upheld,,Insurance
DRN-1959011,decision/DRN-1959011.pdf,Decision Reference DRN-1959011,26 Jun 2020,Tesco Underwriting Limited,Upheld,,Insurance
DRN7765210,decision/DRN7765210.pdf,Decision Reference DRN7765210,26 Jun 2020,AXA PPP Healthcare Limited,Not upheld,,Insurance (excluding PPI)
DRN-1374651,decision/DRN-1374651.pdf,Decision Reference DRN-1374651,26 Jun 2020,Red Sands Insurance Company (Europe) Limited,Not upheld,,Insurance
DRN-1958775,decision/DRN-1958775.pdf,Decision Reference DRN-1958775,26 Jun 2020,Aviva Insurance Limited,Not upheld,,Insurance
DRN-1823699,decision/DRN-1823699.pdf,Decision Reference DRN-1823699,26 Jun 2020,Ageas Insurance Limited,Not upheld,,Insurance
DRN0145602,decision/DRN0145602.pdf,Decision Reference DRN0145602,26 Jun 2020,China Taiping Insurance (UK) Co Ltd,Upheld,,Insurance (excluding PPI)
DRN9977589,decision/DRN9977589.pdf,Decision Reference DRN9977589,26 Jun 2020,Vitality Health Limited,Not upheld,,Insurance (excluding PPI)
DRN4382249,decision/DRN4382249.pdf,Decision Reference DRN4382249,26 Jun 2020,Fairmead Insurance Limited,Upheld,,Insurance (excluding PPI)
DRN5888386,decision/DRN5888386.pdf,Decision Reference DRN5888386,26 Jun 2020,Tesco Underwriting Limited,Upheld,,Insurance (excluding PPI)
DRN0233344,decision/DRN0233344.pdf,Decision Reference DRN0233344,26 Jun 2020,UK Insurance Limited,Not upheld,,Insurance (excluding PPI)
DRN5056831,decision/DRN5056831.pdf,Decision Reference DRN5056831,26 Jun 2020,Allianz plc,Not upheld,,Insurance (excluding PPI)
DRN5723716,decision/DRN5723716.pdf,Decision Reference DRN5723716,26 Jun 2020,Zurich Insurance PLC,Not upheld,,Insurance (excluding PPI)
DRN6709819,decision/DRN6709819.pdf,Decision Reference DRN6709819,26 Jun 2020,Allianz Insurance Plc,Upheld,,Insurance (excluding PPI)
DRN2166851,decision/DRN2166851.pdf,Decision Reference DRN2166851,26 Jun 2020,Allianz Insurance Plc,Not upheld,,Insurance (excluding PPI)
DRN5868482,decision/DRN5868482.pdf,Decision Reference DRN5868482,26 Jun 2020,Covea Insurance plc,Not upheld,,Insurance (excluding PPI)
DRN9903561,decision/DRN9903561.pdf,Decision Reference DRN9903561,26 Jun 2020,AXA Insurance UK Plc,Not upheld,,Insurance (excluding PPI)
DRN2155062,decision/DRN2155062.pdf,Decision Reference DRN2155062,26 Jun 2020,Lloyds Bank General Insurance Limited,Not upheld,,Insurance (excluding PPI)
DRN-1904359,decision/DRN-1904359.pdf,Decision Reference DRN-1904359,26 Jun 2020,Magnet Insurance Services Ltd,Not upheld,,Insurance
DRN-1337222,decision/DRN-1337222.pdf,Decision Reference DRN-1337222,26 Jun 2020,Admiral Insurance (Gibraltar) Limited,Not upheld,,Insurance
DRN2342978,decision/DRN2342978.pdf,Decision Reference DRN2342978,26 Jun 2020,Royal & Sun Alliance Insurance Plc,Not upheld,,Insurance (excluding PPI)
DRN-1494621,decision/DRN-1494621.pdf,Decision Reference DRN-1494621,26 Jun 2020,One Quote Direct Insurance Services Limited,Not upheld,,Insurance
DRN-1647156,decision/DRN-1647156.pdf,Decision Reference DRN-1647156,26 Jun 2020,Inter Partner Assistance SA,Not upheld,,Insurance
DRN-1783512,decision/DRN-1783512.pdf,Decision Reference DRN-1783512,26 Jun 2020,U K Insurance Limited,Not upheld,,Insurance
DRN-1619976,decision/DRN-1619976.pdf,Decision Reference DRN-1619976,26 Jun 2020,Vitality Health Limited,Upheld,,Insurance
DRN-1921418,decision/DRN-1921418.pdf,Decision Reference DRN-1921418,26 Jun 2020,Animal Friends Insurance Services Ltd,Not upheld,,Insurance
DRN-1956119,decision/DRN-1956119.pdf,Decision Reference DRN-1956119,26 Jun 2020,Fairmead Insurance Limited,Not upheld,,Insurance
DRN-1224038,decision/DRN-1224038.pdf,Decision Reference DRN-1224038,26 Jun 2020,Domestic & General Insurance Plc,Not upheld,,Insurance
DRN-1606248,decision/DRN-1606248.pdf,Decision Reference DRN-1606248,26 Jun 2020,Admiral Insurance Company Limited,Upheld,,Insurance
DRN-1709797,decision/DRN-1709797.pdf,Decision Reference DRN-1709797,26 Jun 2020,esure Insurance Limited,Not upheld,,Insurance
DRN-1956119,decision/DRN-1956119.pdf,Decision Reference DRN-1956119,26 Jun 2020,Fairmead Insurance Limited,Not upheld,,Insurance
DRN5794016,decision/DRN5794016.pdf,Decision Reference DRN5794016,26 Jun 2020,Aviva Insurance Limited,Not upheld,,Insurance (excluding PPI)
DRN-1730571,decision/DRN-1730571.pdf,Decision Reference DRN-1730571,26 Jun 2020,Covea Insurance plc,Not upheld,,Insurance
DRN-1665414,decision/DRN-1665414.pdf,Decision Reference DRN-1665414,26 Jun 2020,Somerset Bridge Insurance Services Limited,Upheld,,Insurance
DRN-1650467,decision/DRN-1650467.pdf,Decision Reference DRN-1650467,25 Jun 2020,Assurant General Insurance Limited,Upheld,,Insurance
DRN-1706952,decision/DRN-1706952.pdf,Decision Reference DRN-1706952,25 Jun 2020,The National Farmers' Union Mutual Insurance Society Limited,Not upheld,,Insurance
DRN-1955284,decision/DRN-1955284.pdf,Decision Reference DRN-1955284,25 Jun 2020,Lloyds Bank General Insurance Limited,Upheld,,Insurance
DRN5333825,decision/DRN5333825.pdf,Decision Reference DRN5333825,25 Jun 2020,AXA Insurance UK Plc,Not upheld,,Insurance (excluding PPI)
DRN-1864757,decision/DRN-1864757.pdf,Decision Reference DRN-1864757,25 Jun 2020,"Mapfre Asistencia, Compania Internacional De Seguros y Reaseguros, S.A.",Upheld,,Insurance
DRN-1275891,decision/DRN-1275891.pdf,Decision Reference DRN-1275891,25 Jun 2020,Hiscox Underwriting Limited,Upheld,,Insurance
DRN0264804,decision/DRN0264804.pdf,Decision Reference DRN0264804,25 Jun 2020,esure Insurance Limited,Not upheld,,Insurance (excluding PPI)
DRN4555260,decision/DRN4555260.pdf,Decision Reference DRN4555260,25 Jun 2020,UK Insurance Limited,Not upheld,,Insurance (excluding PPI)
DRN6706870,decision/DRN6706870.pdf,Decision Reference DRN6706870,25 Jun 2020,Aviva Insurance Limited,Upheld,,Insurance (excluding PPI)
DRN2296331,decision/DRN2296331.pdf,Decision Reference DRN2296331,25 Jun 2020,Admiral Insurance Company Limited,Not upheld,,Insurance (excluding PPI)
DRN7786703,decision/DRN7786703.pdf,Decision Reference DRN7786703,25 Jun 2020,Fresh Insurance Services Group Limited,Not upheld,,Insurance (excluding PPI)
DRN4836813,decision/DRN4836813.pdf,Decision Reference DRN4836813,25 Jun 2020,QIC Europe Ltd,Not upheld,,Insurance (excluding PPI)
DRN6603661,decision/DRN6603661.pdf,Decision Reference DRN6603661,25 Jun 2020,"Ocaso SA, Compania de Seguros y Reaseguros",Upheld,,Insurance (excluding PPI)
DRN1968926,decision/DRN1968926.pdf,Decision Reference DRN1968926,25 Jun 2020,Union Reiseversicherung AG,Upheld,,Insurance (excluding PPI)
DRN-1829426,decision/DRN-1829426.pdf,Decision Reference DRN-1829426,25 Jun 2020,Liverpool Victoria Insurance Company Limited,Not upheld,,Insurance
DRN7479008,decision/DRN7479008.pdf,Decision Reference DRN7479008,25 Jun 2020,Covea Insurance plc,Not upheld,,Insurance (excluding PPI)
DRN5014118,decision/DRN5014118.pdf,Decision Reference DRN5014118,25 Jun 2020,Fairmead Insurance Limited,Upheld,,Insurance (excluding PPI)
DRN4626540,decision/DRN4626540.pdf,Decision Reference DRN4626540,25 Jun 2020,St Andrew's Insurance plc,Upheld,,Insurance (excluding PPI)
DRN8193354,decision/DRN8193354.pdf,Decision Reference DRN8193354,25 Jun 2020,Allianz Insurance Plc,Not upheld,,Insurance (excluding PPI)
DRN5987780,decision/DRN5987780.pdf,Decision Reference DRN5987780,25 Jun 2020,Fairmead Insurance Limited,Not upheld,,Insurance (excluding PPI)
DRN-1472299,decision/DRN-1472299.pdf,Decision Reference DRN-1472299,25 Jun 2020,Ageas Insurance Limited,Not upheld,,Insurance
DRN-1655672,decision/DRN-1655672.pdf,Decision Reference DRN-1655672,25 Jun 2020,Assurant General Insurance Limited,Upheld,,Insurance
DRN2316093,decision/DRN2316093.pdf,Decision Reference DRN2316093,25 Jun 2020,Inter Partner Assistance SA,Upheld,,Insurance (excluding PPI)
DRN-1617952,decision/DRN-1617952.pdf,Decision Reference DRN-1617952,25 Jun 2020,British Gas Insurance Limited,Not upheld,,Insurance
DRN0661108,decision/DRN0661108.pdf,Decision Reference DRN0661108,25 Jun 2020,UK Insurance Limited,Upheld,,Insurance (excluding PPI)
DRN2109444,decision/DRN2109444.pdf,Decision Reference DRN2109444,25 Jun 2020,AXA Insurance UK Plc,Not upheld,,Insurance (excluding PPI)
DRN-1585949,decision/DRN-1585949.pdf,Decision Reference DRN-1585949,25 Jun 2020,Admiral Insurance Company Limited,Not upheld,,Insurance
DRN-1458020,decision/DRN-1458020.pdf,Decision Reference DRN-1458020,25 Jun 2020,U K Insurance Limited,Not upheld,,Insurance
DRN-1770015,decision/DRN-1770015.pdf,Decision Reference DRN-1770015,25 Jun 2020,ERGO Reiseversicherung AG,Upheld,,Insurance
DRN-1666992,decision/DRN-1666992.pdf,Decision Reference DRN-1666992,25 Jun 2020,Lloyds Bank General Insurance Limited,Not upheld,,Insurance
DRN-1829425,decision/DRN-1829425.pdf,Decision Reference DRN-1829425,25 Jun 2020,CIS General Insurance Limited,Not upheld,,Insurance
DRN-1954775,decision/DRN-1954775.pdf,Decision Reference DRN-1954775,25 Jun 2020,British Gas Services Limited,Not upheld,,Insurance
DRN7706855,decision/DRN7706855.pdf,Decision Reference DRN7706855,25 Jun 2020,Lloyds Bank General Insurance Limited,Not upheld,,Insurance (excluding PPI)
DRN4640191,decision/DRN4640191.pdf,Decision Reference DRN4640191,25 Jun 2020,UK Insurance Limited,Upheld,,Insurance (excluding PPI)
DRN-1917412,decision/DRN-1917412.pdf,Decision Reference DRN-1917412,25 Jun 2020,Fairmead Insurance Limited,Upheld,,Insurance
DRN3693897,decision/DRN3693897.pdf,Decision Reference DRN3693897,25 Jun 2020,Tesco Mobile Limited,Not upheld,,Insurance (excluding PPI)
DRN6242135,decision/DRN6242135.pdf,Decision Reference DRN6242135,24 Jun 2020,Aviva Insurance Limited,Upheld,,Insurance (excluding PPI)
DRN-1829989,decision/DRN-1829989.pdf,Decision Reference DRN-1829989,24 Jun 2020,CIGNA Europe Insurance Company SA-NV,Not upheld,,Insurance
DRN-1609941,decision/DRN-1609941.pdf,Decision Reference DRN-1609941,24 Jun 2020,British Gas Services Limited,Upheld,,Insurance
DRN3367575,decision/DRN3367575.pdf,Decision Reference DRN3367575,24 Jun 2020,Zurich Insurance PLC,Upheld,,Insurance (excluding PPI)
DRN-1426184,decision/DRN-1426184.pdf,Decision Reference DRN-1426184,24 Jun 2020,Fairmead Insurance Limited,Not upheld,,Insurance
DRN5667947,decision/DRN5667947.pdf,Decision Reference DRN5667947,24 Jun 2020,Advantage Insurance Company Limited,Not upheld,,Insurance (excluding PPI)
DRN-1619284,decision/DRN-1619284.pdf,Decision Reference DRN-1619284,24 Jun 2020,British Gas Insurance Limited,Not upheld,,Insurance
DRN-1458103,decision/DRN-1458103.pdf,Decision Reference DRN-1458103,24 Jun 2020,Admiral Insurance Company Limited,Not upheld,,Insurance
DRN0438686,decision/DRN0438686.pdf,Decision Reference DRN0438686,24 Jun 2020,Admiral Insurance Company Limited,Not upheld,,Insurance (excluding PPI)
DRN2804537,decision/DRN2804537.pdf,Decision Reference DRN2804537,24 Jun 2020,Ageas Insurance Limited,Upheld,,Insurance (excluding PPI)
DRN0305095,decision/DRN0305095.pdf,Decision Reference DRN0305095,24 Jun 2020,Calpe Insurance Company Limited,Not upheld,,Insurance (excluding PPI)
DRN-1948709,decision/DRN-1948709.pdf,Decision Reference DRN-1948709,24 Jun 2020,DAS Legal Expenses Insurance Company Limited,Upheld,,Insurance
DRN-1660613,decision/DRN-1660613.pdf,Decision Reference DRN-1660613,24 Jun 2020,Vitality Health Limited,Upheld,,Insurance
DRN-1946696,decision/DRN-1946696.pdf,Decision Reference DRN-1946696,24 Jun 2020,Leeds Building Society,Not upheld,,Insurance
DRN-1658881,decision/DRN-1658881.pdf,Decision Reference DRN-1658881,24 Jun 2020,Argo Direct Limited,Not upheld,,Insurance
DRN-1679451,decision/DRN-1679451.pdf,Decision Reference DRN-1679451,24 Jun 2020,Ageas Insurance Limited,Not upheld,,Insurance
DRN-1561552,decision/DRN-1561552.pdf,Decision Reference DRN-1561552,24 Jun 2020,Saga Services Limited,Not upheld,,Insurance
DRN-1770356,decision/DRN-1770356.pdf,Decision Reference DRN-1770356,24 Jun 2020,Ageas Insurance Limited,Not upheld,,Insurance
DRN-1232552,decision/DRN-1232552.pdf,Decision Reference DRN-1232552,24 Jun 2020,Covea Insurance plc,Not upheld,,Insurance
DRN1721721,decision/DRN1721721.pdf,Decision Reference DRN1721721,23 Jun 2020,Liverpool Victoria Insurance Company Limited,Upheld,,Insurance (excluding PPI)
DRN9530409,decision/DRN9530409.pdf,Decision Reference DRN9530409,23 Jun 2020,The Society of Lloyd's,Not upheld,,Insurance (excluding PPI)
DRN8691775,decision/DRN8691775.pdf,Decision Reference DRN8691775,23 Jun 2020,Liverpool Victoria Insurance Company Limited,Not upheld,,Insurance (excluding PPI)
DRN8476338,decision/DRN8476338.pdf,Decision Reference DRN8476338,23 Jun 2020,Fairmead Insurance Limited,Upheld,,Insurance (excluding PPI)
DRN3612280,decision/DRN3612280.pdf,Decision Reference DRN3612280,23 Jun 2020,St Andrew's Insurance plc,Not upheld,,Insurance (excluding PPI)
DRN5984874,decision/DRN5984874.pdf,Decision Reference DRN5984874,23 Jun 2020,Fairmead Insurance Limited,Upheld,,Insurance (excluding PPI)
DRN3903189,decision/DRN3903189.pdf,Decision Reference DRN3903189,23 Jun 2020,Aviva Insurance Limited,Not upheld,,Insurance (excluding PPI)
DRN4032285,decision/DRN4032285.pdf,Decision Reference DRN4032285,23 Jun 2020,Lloyds Bank General Insurance Limited,Not upheld,,Insurance (excluding PPI)
DRN-1834747,decision/DRN-1834747.pdf,Decision Reference DRN-1834747,23 Jun 2020,British Gas Insurance Limited,Not upheld,,Insurance
DRN-1657293,decision/DRN-1657293.pdf,Decision Reference DRN-1657293,23 Jun 2020,Admiral Insurance (Gibraltar) Limited,Not upheld,,Insurance
DRN3418322,decision/DRN3418322.pdf,Decision Reference DRN3418322,23 Jun 2020,Ageas Retail Limited,Not upheld,,Insurance (excluding PPI)
DRN5867986,decision/DRN5867986.pdf,Decision Reference DRN5867986,23 Jun 2020,AA Underwriting Insurance Company Limited,Not upheld,,Insurance (excluding PPI)
DRN2811446,decision/DRN2811446.pdf,Decision Reference DRN2811446,23 Jun 2020,Royal & Sun Alliance Insurance Plc,Upheld,,Insurance (excluding PPI)
DRN-1596759,decision/DRN-1596759.pdf,Decision Reference DRN-1596759,23 Jun 2020,Zurich Insurance PLC,Upheld,,Insurance
DRN-1563641,decision/DRN-1563641.pdf,Decision Reference DRN-1563641,23 Jun 2020,AA Underwriting Insurance Company Limited,Not upheld,,Insurance
DRN-1894624,decision/DRN-1894624.pdf,Decision Reference DRN-1894624,23 Jun 2020,Ageas Insurance Limited,Not upheld,,Insurance
DRN3013352,decision/DRN3013352.pdf,Decision Reference DRN3013352,23 Jun 2020,Gresham Insurance Company Limited,Upheld,,Insurance (excluding PPI)
DRN-1456223,decision/DRN-1456223.pdf,Decision Reference DRN-1456223,23 Jun 2020,AXA PPP Healthcare Limited,Not upheld,,Insurance
DRN-1757596,decision/DRN-1757596.pdf,Decision Reference DRN-1757596,23 Jun 2020,Advantage Insurance Company Limited,Not upheld,,Insurance
DRN9506155,decision/DRN9506155.pdf,Decision Reference DRN9506155,23 Jun 2020,UK Insurance Limited,Upheld,,Insurance (excluding PPI)
DRN8743895,decision/DRN8743895.pdf,Decision Reference DRN8743895,23 Jun 2020,Fairmead Insurance Limited,Not upheld,,Insurance (excluding PPI)
