decision_id,location,title,date,company,decision,extras,tag
DRN-3771059,decision/DRN-3771059.pdf,Decision Reference DRN-3771059,23 Dec 2022,One Insurance Limited,Upheld,,Insurance
DRN-3867482,decision/DRN-3867482.pdf,Decision Reference DRN-3867482,23 Dec 2022,West Bay Insurance Plc,Upheld,,Insurance
DRN-3817505,decision/DRN-3817505.pdf,Decision Reference DRN-3817505,23 Dec 2022,Admiral Insurance (Gibraltar) Limited,Not upheld,,Insurance
DRN-3828367,decision/DRN-3828367.pdf,Decision Reference DRN-3828367,23 Dec 2022,Tesco Underwriting Limited,Not upheld,,Insurance
DRN-3768201,decision/DRN-3768201.pdf,Decision Reference DRN-3768201,23 Dec 2022,AA Underwriting Insurance Company Limited,Not upheld,,Insurance
DRN-3775261,decision/DRN-3775261.pdf,Decision Reference DRN-3775261,23 Dec 2022,Admiral Insurance (Gibraltar) Limited,Not upheld,,Insurance
DRN-3636438,decision/DRN-3636438.pdf,Decision Reference DRN-3636438,23 Dec 2022,Casualty & General Insurance Company (Europe) Ltd,Upheld,,Insurance
DRN-3774272,decision/DRN-3774272.pdf,Decision Reference DRN-3774272,23 Dec 2022,QIC Europe Ltd,Upheld,,Insurance
DRN-3771411,decision/DRN-3771411.pdf,Decision Reference DRN-3771411,23 Dec 2022,St Andrew's Insurance plc,Upheld,,Insurance
DRN-3873563,decision/DRN-3873563.pdf,Decision Reference DRN-3873563,23 Dec 2022,Royal & Sun Alliance Insurance Limited,Upheld,,Insurance
DRN-3860170,decision/DRN-3860170.pdf,Decision Reference DRN-3860170,22 Dec 2022,Liverpool Victoria Insurance Company Limited,Not upheld,,Insurance
DRN-3853205,decision/DRN-3853205.pdf,Decision Reference DRN-3853205,22 Dec 2022,AXA Insurance UK Plc,Upheld,,Insurance
DRN-3873217,decision/DRN-3873217.pdf,Decision Reference DRN-3873217,22 Dec 2022,AA Underwriting Insurance Company Limited,Upheld,,Insurance
DRN-3845941,decision/DRN-3845941.pdf,Decision Reference DRN-3845941,22 Dec 2022,Inter Partner Assistance SA,Not upheld,,Insurance
DRN-3798864,decision/DRN-3798864.pdf,Decision Reference DRN-3798864,22 Dec 2022,Admiral Insurance (Gibraltar) Limited,Not upheld,,Insurance
DRN-3873049,decision/DRN-3873049.pdf,Decision Reference DRN-3873049,22 Dec 2022,Haven Insurance Company Limited,Upheld,,Insurance
DRN-3803611,decision/DRN-3803611.pdf,Decision Reference DRN-3803611,22 Dec 2022,Liverpool Victoria Insurance Company Limited,Not upheld,,Insurance
DRN-3840655,decision/DRN-3840655.pdf,Decision Reference DRN-3840655,22 Dec 2022,Acromas Insurance Company Limited,Upheld,,Insurance
DRN-3824191,decision/DRN-3824191.pdf,Decision Reference DRN-3824191,22 Dec 2022,Amtrust Europe Limited,Not upheld,,Insurance
DRN-3849222,decision/DRN-3849222.pdf,Decision Reference DRN-3849222,22 Dec 2022,Society of Lloyd's,Not upheld,,Insurance
DRN-3829618,decision/DRN-3829618.pdf,Decision Reference DRN-3829618,22 Dec 2022,Royal & Sun Alliance Insurance Limited,Not upheld,,Insurance
DRN-3714416,decision/DRN-3714416.pdf,Decision Reference DRN-3714416,22 Dec 2022,Fairmead Insurance Limited,Not upheld,,Insurance
DRN-3818238,decision/DRN-3818238.pdf,Decision Reference DRN-3818238,22 Dec 2022,Adrian Flux Insurance Services Group,Upheld,,Insurance
DRN-3843785,decision/DRN-3843785.pdf,Decision Reference DRN-3843785,22 Dec 2022,Covea Insurance plc,Upheld,,Insurance
DRN-3854547,decision/DRN-3854547.pdf,Decision Reference DRN-3854547,22 Dec 2022,Aviva Insurance Limited,Not upheld,,Insurance
DRN-3865942,decision/DRN-3865942.pdf,Decision Reference DRN-3865942,22 Dec 2022,MCE Insurance Limited,Not upheld,,Insurance
DRN-3846713,decision/DRN-3846713.pdf,Decision Reference DRN-3846713,22 Dec 2022,British Gas Insurance Limited,Upheld,,Insurance
DRN-3872036,decision/DRN-3872036.pdf,Decision Reference DRN-3872036,22 Dec 2022,Admiral Insurance (Gibraltar) Limited,Upheld,,Insurance
DRN-3862333,decision/DRN-3862333.pdf,Decision Reference DRN-3862333,22 Dec 2022,Advantage Insurance Company Limited,Not upheld,,Insurance
DRN-3872259,decision/DRN-3872259.pdf,Decision Reference DRN-3872259,22 Dec 2022,QIC Europe Ltd,Upheld,,Insurance
DRN-3855031,decision/DRN-3855031.pdf,Decision Reference DRN-3855031,22 Dec 2022,Zurich Insurance PLC,Upheld,,Insurance
DRN-3772466,decision/DRN-3772466.pdf,Decision Reference DRN-3772466,22 Dec 2022,Accelerant Insurance Limited,Upheld,,Insurance
DRN-3853042,decision/DRN-3853042.pdf,Decision Reference DRN-3853042,22 Dec 2022,Aviva Insurance Limited,Not upheld,,Insurance
DRN-3845098,decision/DRN-3845098.pdf,Decision Reference DRN-3845098,22 Dec 2022,U K Insurance Limited,Upheld,,Insurance
DRN-3870766,decision/DRN-3870766.pdf,Decision Reference DRN-3870766,22 Dec 2022,AXA Insurance UK Plc,Not upheld,,Insurance
DRN-3860309,decision/DRN-3860309.pdf,Decision Reference DRN-3860309,22 Dec 2022,AXA Insurance UK Plc,Not upheld,,Insurance
DRN-3813724,decision/DRN-3813724.pdf,Decision Reference DRN-3813724,21 Dec 2022,Amtrust International Underwriters DAC,Not upheld,,Insurance
DRN-3870159,decision/DRN-3870159.pdf,Decision Reference DRN-3870159,21 Dec 2022,Society of Lloyd's,Not upheld,,Insurance
DRN-3843036,decision/DRN-3843036.pdf,Decision Reference DRN-3843036,21 Dec 2022,AXA Insurance UK Plc,Not upheld,,Insurance
DRN-3844842,decision/DRN-3844842.pdf,Decision Reference DRN-3844842,21 Dec 2022,Royal & Sun Alliance Insurance Limited,Not upheld,,Insurance
DRN-3757384,decision/DRN-3757384.pdf,Decision Reference DRN-3757384,21 Dec 2022,AXA Insurance UK Plc,Upheld,,Insurance
DRN-3846122,decision/DRN-3846122.pdf,Decision Reference DRN-3846122,21 Dec 2022,QBE UK Limited,Upheld,,Insurance
DRN-3860941,decision/DRN-3860941.pdf,Decision Reference DRN-3860941,21 Dec 2022,ERGO Versicherung Aktiengesellschaft,Upheld,,Insurance
DRN-3696048,decision/DRN-3696048.pdf,Decision Reference DRN-3696048,21 Dec 2022,ReAssure Limited,Not upheld,,Insurance
DRN-3731246,decision/DRN-3731246.pdf,Decision Reference DRN-3731246,21 Dec 2022,Oddie Dalton & Co. Ltd,Not upheld,,Insurance
DRN-3802312,decision/DRN-3802312.pdf,Decision Reference DRN-3802312,21 Dec 2022,U K Insurance Limited,Upheld,,Insurance
DRN-3856819,decision/DRN-3856819.pdf,Decision Reference DRN-3856819,21 Dec 2022,Royal & Sun Alliance Insurance Limited,Upheld,,Insurance
DRN-3861484,decision/DRN-3861484.pdf,Decision Reference DRN-3861484,21 Dec 2022,Great Lakes Insurance SE,Upheld,,Insurance
DRN-3311724,decision/DRN-3311724.pdf,Decision Reference DRN-3311724,21 Dec 2022,BUPA Insurance Limited,Not upheld,,Insurance
DRN-3732909,decision/DRN-3732909.pdf,Decision Reference DRN-3732909,21 Dec 2022,Admiral Insurance (Gibraltar) Limited,Upheld,,Insurance
DRN-3828467,decision/DRN-3828467.pdf,Decision Reference DRN-3828467,21 Dec 2022,Allianz Insurance Plc,Not upheld,,Insurance
DRN-3856814,decision/DRN-3856814.pdf,Decision Reference DRN-3856814,21 Dec 2022,Watford Insurance Company Europe Limited,Upheld,,Insurance
DRN-3583887,decision/DRN-3583887.pdf,Decision Reference DRN-3583887,21 Dec 2022,QBE UK Limited,Upheld,,Insurance
DRN-3827575,decision/DRN-3827575.pdf,Decision Reference DRN-3827575,21 Dec 2022,Sabre Insurance Company Limited,Not upheld,,Insurance
DRN-3801355,decision/DRN-3801355.pdf,Decision Reference DRN-3801355,21 Dec 2022,Hiscox Insurance Company Limited,Not upheld,,Insurance
DRN-3867552,decision/DRN-3867552.pdf,Decision Reference DRN-3867552,21 Dec 2022,Hiscox Insurance Company Limited,Upheld,,Insurance
DRN-3869596,decision/DRN-3869596.pdf,Decision Reference DRN-3869596,21 Dec 2022,Ageas Insurance Limited,Upheld,,Insurance
DRN-3534536,decision/DRN-3534536.pdf,Decision Reference DRN-3534536,21 Dec 2022,Albany Park Limited,Not upheld,,Insurance
DRN-3869767,decision/DRN-3869767.pdf,Decision Reference DRN-3869767,21 Dec 2022,AXIS Specialty Europe SE,Not upheld,,Insurance
DRN-3867453,decision/DRN-3867453.pdf,Decision Reference DRN-3867453,21 Dec 2022,Lloyds Bank General Insurance Limited,Not upheld,,Insurance
DRN-3828770,decision/DRN-3828770.pdf,Decision Reference DRN-3828770,21 Dec 2022,Covea Insurance plc,Not upheld,,Insurance
DRN-3657000,decision/DRN-3657000.pdf,Decision Reference DRN-3657000,21 Dec 2022,Hiscox Insurance Company Limited,Not upheld,,Insurance
DRN-3820910,decision/DRN-3820910.pdf,Decision Reference DRN-3820910,21 Dec 2022,Covea Insurance plc,Upheld,,Insurance
DRN-3730454,decision/DRN-3730454.pdf,Decision Reference DRN-3730454,21 Dec 2022,Tesco Underwriting Limited,Upheld,,Insurance
DRN-3869302,decision/DRN-3869302.pdf,Decision Reference DRN-3869302,21 Dec 2022,AXA Insurance UK Plc,Upheld,,Insurance
DRN-3831835,decision/DRN-3831835.pdf,Decision Reference DRN-3831835,21 Dec 2022,Homeserve Membership Limited,Not upheld,,Insurance
DRN-3867521,decision/DRN-3867521.pdf,Decision Reference DRN-3867521,21 Dec 2022,Aviva Insurance Limited,Upheld,,Insurance
DRN-3704484,decision/DRN-3704484.pdf,Decision Reference DRN-3704484,20 Dec 2022,Great Lakes Insurance SE,Upheld,,Insurance
DRN-3762151,decision/DRN-3762151.pdf,Decision Reference DRN-3762151,20 Dec 2022,Admiral Insurance (Gibraltar) Limited,Upheld,,Insurance
DRN-3867678,decision/DRN-3867678.pdf,Decision Reference DRN-3867678,20 Dec 2022,Zurich Assurance Ltd,Not upheld,,Insurance
DRN-3867916,decision/DRN-3867916.pdf,Decision Reference DRN-3867916,20 Dec 2022,Bapchild Motoring World (Kent) Limited,Not upheld,,Insurance
DRN-3837604,decision/DRN-3837604.pdf,Decision Reference DRN-3837604,20 Dec 2022,Haven Insurance Company Limited,Not upheld,,Insurance
DRN-3859173,decision/DRN-3859173.pdf,Decision Reference DRN-3859173,20 Dec 2022,Admiral Insurance (Gibraltar) Limited,Upheld,,Insurance
DRN-3838581,decision/DRN-3838581.pdf,Decision Reference DRN-3838581,20 Dec 2022,QIC Europe Ltd,Upheld,,Insurance
DRN-3719527,decision/DRN-3719527.pdf,Decision Reference DRN-3719527,20 Dec 2022,Great Lakes Insurance SE,Not upheld,,Insurance
DRN-3856687,decision/DRN-3856687.pdf,Decision Reference DRN-3856687,20 Dec 2022,AXA Insurance UK Plc,Not upheld,,Insurance
DRN-3826336,decision/DRN-3826336.pdf,Decision Reference DRN-3826336,20 Dec 2022,Aviva Insurance Limited,Not upheld,,Insurance
DRN-3864898,decision/DRN-3864898.pdf,Decision Reference DRN-3864898,20 Dec 2022,Fairmead Insurance Limited,Upheld,,Insurance
DRN-3722396,decision/DRN-3722396.pdf,Decision Reference DRN-3722396,20 Dec 2022,Amtrust International Underwriters DAC,Upheld,,Insurance
DRN-3868671,decision/DRN-3868671.pdf,Decision Reference DRN-3868671,20 Dec 2022,U K Insurance Limited,Upheld,,Insurance
DRN-3868575,decision/DRN-3868575.pdf,Decision Reference DRN-3868575,20 Dec 2022,The National Farmers' Union Mutual Insurance Society Limited,Not upheld,,Insurance
DRN-3655142,decision/DRN-3655142.pdf,Decision Reference DRN-3655142,20 Dec 2022,Acasta European Insurance Company Limited,Not upheld,,Insurance
DRN-3791018,decision/DRN-3791018.pdf,Decision Reference DRN-3791018,20 Dec 2022,U K Insurance Limited,Not upheld,,Insurance
DRN-3853640,decision/DRN-3853640.pdf,Decision Reference DRN-3853640,20 Dec 2022,Vitality Health Limited,Not upheld,,Insurance
DRN-3585459,decision/DRN-3585459.pdf,Decision Reference DRN-3585459,20 Dec 2022,Berkshire Hathaway International Insurance Ltd,Upheld,,Insurance
DRN-3843550,decision/DRN-3843550.pdf,Decision Reference DRN-3843550,20 Dec 2022,Acromas Insurance Company Limited,Upheld,,Insurance
DRN-3655356,decision/DRN-3655356.pdf,Decision Reference DRN-3655356,20 Dec 2022,Acasta European Insurance Company Limited,Upheld,,Insurance
DRN-3805696,decision/DRN-3805696.pdf,Decision Reference DRN-3805696,20 Dec 2022,QIC Europe Ltd,Upheld,,Insurance
DRN-3655315,decision/DRN-3655315.pdf,Decision Reference DRN-3655315,20 Dec 2022,Acasta European Insurance Company Limited,Upheld,,Insurance
DRN-3800343,decision/DRN-3800343.pdf,Decision Reference DRN-3800343,20 Dec 2022,esure Insurance Limited,Upheld,,Insurance
DRN-3849519,decision/DRN-3849519.pdf,Decision Reference DRN-3849519,20 Dec 2022,Liverpool Victoria Insurance Company Limited,Not upheld,,Insurance
DRN-3766546,decision/DRN-3766546.pdf,Decision Reference DRN-3766546,20 Dec 2022,DAS Legal Expenses Insurance Company Limited,Upheld,,Insurance
DRN-3736268,decision/DRN-3736268.pdf,Decision Reference DRN-3736268,20 Dec 2022,Ageas Insurance Limited,Upheld,,Insurance
DRN-3594445,decision/DRN-3594445.pdf,Decision Reference DRN-3594445,20 Dec 2022,Royal & Sun Alliance Insurance Limited,Not upheld,,Insurance
DRN-3829233,decision/DRN-3829233.pdf,Decision Reference DRN-3829233,20 Dec 2022,AA Underwriting Insurance Company Limited,Upheld,,Insurance
DRN-3806237,decision/DRN-3806237.pdf,Decision Reference DRN-3806237,20 Dec 2022,Society of Lloyd's,Upheld,,Insurance
DRN-3855932,decision/DRN-3855932.pdf,Decision Reference DRN-3855932,20 Dec 2022,Hiscox Insurance Company Limited,Not upheld,,Insurance
DRN-3728182,decision/DRN-3728182.pdf,Decision Reference DRN-3728182,20 Dec 2022,Ageas Insurance Limited,Not upheld,,Insurance
DRN-3779200,decision/DRN-3779200.pdf,Decision Reference DRN-3779200,20 Dec 2022,Admiral Insurance (Gibraltar) Limited,Not upheld,,Insurance
DRN-3817329,decision/DRN-3817329.pdf,Decision Reference DRN-3817329,20 Dec 2022,Calpe Insurance Company Limited,Upheld,,Insurance
DRN-3820224,decision/DRN-3820224.pdf,Decision Reference DRN-3820224,20 Dec 2022,National House-Building Council,Not upheld,,Insurance
DRN-3811333,decision/DRN-3811333.pdf,Decision Reference DRN-3811333,20 Dec 2022,American International Group UK Limited,Not upheld,,Insurance
DRN-3811662,decision/DRN-3811662.pdf,Decision Reference DRN-3811662,20 Dec 2022,Domestic & General Insurance Plc,Upheld,,Insurance
DRN-3821730,decision/DRN-3821730.pdf,Decision Reference DRN-3821730,20 Dec 2022,Covea Insurance plc,Upheld,,Insurance
DRN-3698742,decision/DRN-3698742.pdf,Decision Reference DRN-3698742,20 Dec 2022,Advantage Insurance Company Limited,Not upheld,,Insurance
DRN-3825122,decision/DRN-3825122.pdf,Decision Reference DRN-3825122,20 Dec 2022,Admiral Insurance (Gibraltar) Limited,Not upheld,,Insurance
DRN-3713920,decision/DRN-3713920.pdf,Decision Reference DRN-3713920,20 Dec 2022,Allianz Insurance Plc,Upheld,,Insurance
DRN-3829855,decision/DRN-3829855.pdf,Decision Reference DRN-3829855,20 Dec 2022,QBE UK Limited,Not upheld,,Insurance
DRN-3865465,decision/DRN-3865465.pdf,Decision Reference DRN-3865465,20 Dec 2022,Aviva Insurance Limited,Upheld,,Insurance
DRN-3823578,decision/DRN-3823578.pdf,Decision Reference DRN-3823578,20 Dec 2022,Covea Insurance plc,Not upheld,,Insurance
DRN-3463474,decision/DRN-3463474.pdf,Decision Reference DRN-3463474,20 Dec 2022,AXA PPP Healthcare Limited,Not upheld,,Insurance
DRN-3829459,decision/DRN-3829459.pdf,Decision Reference DRN-3829459,20 Dec 2022,Domestic & General Insurance Plc,Not upheld,,Insurance
DRN-3866392,decision/DRN-3866392.pdf,Decision Reference DRN-3866392,20 Dec 2022,Allianz Insurance Plc,Upheld,,Insurance
DRN-3866681,decision/DRN-3866681.pdf,Decision Reference DRN-3866681,20 Dec 2022,Royal & Sun Alliance Insurance Limited,Not upheld,,Insurance
DRN-3845250,decision/DRN-3845250.pdf,Decision Reference DRN-3845250,20 Dec 2022,Covea Insurance plc,Upheld,,Insurance
DRN-3637496,decision/DRN-3637496.pdf,Decision Reference DRN-3637496,20 Dec 2022,Travelers Insurance Company Limited,Not upheld,,Insurance
DRN-3763519,decision/DRN-3763519.pdf,Decision Reference DRN-3763519,20 Dec 2022,Coverwise Ltd,Not upheld,,Insurance
DRN-3557963,decision/DRN-3557963.pdf,Decision Reference DRN-3557963,20 Dec 2022,Accredited Insurance (Europe) Ltd,Upheld,,Insurance
DRN-3812201,decision/DRN-3812201.pdf,Decision Reference DRN-3812201,20 Dec 2022,Aviva Insurance Limited,Not upheld,,Insurance
DRN-3668752,decision/DRN-3668752.pdf,Decision Reference DRN-3668752,20 Dec 2022,Allianz Insurance Plc,Not upheld,,Insurance
DRN-3781671,decision/DRN-3781671.pdf,Decision Reference DRN-3781671,19 Dec 2022,Domestic & General Insurance Plc,Not upheld,,Insurance
DRN-3666555,decision/DRN-3666555.pdf,Decision Reference DRN-3666555,19 Dec 2022,Vitality Health Limited,Upheld,,Insurance
DRN-3860427,decision/DRN-3860427.pdf,Decision Reference DRN-3860427,19 Dec 2022,Admiral Insurance (Gibraltar) Limited,Upheld,,Insurance
DRN-3719201,decision/DRN-3719201.pdf,Decision Reference DRN-3719201,19 Dec 2022,Inter Partner Assistance SA,Upheld,,Insurance
DRN-3817734,decision/DRN-3817734.pdf,Decision Reference DRN-3817734,19 Dec 2022,The National Farmers' Union Mutual Insurance Society Limited,Not upheld,,Insurance
DRN-3645582,decision/DRN-3645582.pdf,Decision Reference DRN-3645582,19 Dec 2022,QIC Europe Ltd,Not upheld,,Insurance
DRN-3854452,decision/DRN-3854452.pdf,Decision Reference DRN-3854452,19 Dec 2022,Admiral Insurance (Gibraltar) Limited,Upheld,,Insurance
DRN-3866065,decision/DRN-3866065.pdf,Decision Reference DRN-3866065,19 Dec 2022,Admiral Insurance (Gibraltar) Limited,Upheld,,Insurance
DRN-3743080,decision/DRN-3743080.pdf,Decision Reference DRN-3743080,19 Dec 2022,U K Insurance Limited,Not upheld,,Insurance
DRN-3865094,decision/DRN-3865094.pdf,Decision Reference DRN-3865094,19 Dec 2022,"Ocaso SA, Compania de Seguros y Reaseguros",Upheld,,Insurance
DRN-3718223,decision/DRN-3718223.pdf,Decision Reference DRN-3718223,19 Dec 2022,Admiral Insurance (Gibraltar) Limited,Not upheld,,Insurance
DRN-3648117,decision/DRN-3648117.pdf,Decision Reference DRN-3648117,19 Dec 2022,Unum Ltd,Not upheld,,Insurance
DRN-3786756,decision/DRN-3786756.pdf,Decision Reference DRN-3786756,19 Dec 2022,Society of Lloyd's,Upheld,,Insurance
DRN-3842642,decision/DRN-3842642.pdf,Decision Reference DRN-3842642,19 Dec 2022,Allianz Insurance Plc,Not upheld,,Insurance
DRN-3856171,decision/DRN-3856171.pdf,Decision Reference DRN-3856171,19 Dec 2022,QIC Europe Ltd,Upheld,,Insurance
DRN-3836683,decision/DRN-3836683.pdf,Decision Reference DRN-3836683,19 Dec 2022,AA Underwriting Insurance Company Limited,Upheld,,Insurance
DRN-3811730,decision/DRN-3811730.pdf,Decision Reference DRN-3811730,19 Dec 2022,Aviva Insurance Limited,Not upheld,,Insurance
DRN-3826539,decision/DRN-3826539.pdf,Decision Reference DRN-3826539,19 Dec 2022,Accelerant Insurance Europe SA/NV,Not upheld,,Insurance
DRN-3856842,decision/DRN-3856842.pdf,Decision Reference DRN-3856842,19 Dec 2022,Highway Insurance Company Limited,Upheld,,Insurance
DRN-3839420,decision/DRN-3839420.pdf,Decision Reference DRN-3839420,19 Dec 2022,One Insurance Limited,Not upheld,,Insurance
DRN-3825180,decision/DRN-3825180.pdf,Decision Reference DRN-3825180,19 Dec 2022,Royal & Sun Alliance Insurance Limited,Not upheld,,Insurance
DRN-3830922,decision/DRN-3830922.pdf,Decision Reference DRN-3830922,19 Dec 2022,U K Insurance Limited,Not upheld,,Insurance
DRN-3634361,decision/DRN-3634361.pdf,Decision Reference DRN-3634361,19 Dec 2022,Union Reiseversicherung AG,Upheld,,Insurance
DRN-3862376,decision/DRN-3862376.pdf,Decision Reference DRN-3862376,19 Dec 2022,Admiral Insurance (Gibraltar) Limited,Upheld,,Insurance
DRN-3632601,decision/DRN-3632601.pdf,Decision Reference DRN-3632601,19 Dec 2022,Royal & Sun Alliance Insurance Limited,Not upheld,,Insurance
DRN-3802321,decision/DRN-3802321.pdf,Decision Reference DRN-3802321,19 Dec 2022,Royal & Sun Alliance Insurance Limited,Upheld,,Insurance
DRN-3864730,decision/DRN-3864730.pdf,Decision Reference DRN-3864730,18 Dec 2022,Great Lakes Insurance SE,Upheld,,Insurance
DRN-3821258,decision/DRN-3821258.pdf,Decision Reference DRN-3821258,17 Dec 2022,Admiral Insurance (Gibraltar) Limited,Upheld,,Insurance
DRN-3822877,decision/DRN-3822877.pdf,Decision Reference DRN-3822877,16 Dec 2022,West Bay Insurance Plc,Not upheld,,Insurance
DRN-3839319,decision/DRN-3839319.pdf,Decision Reference DRN-3839319,16 Dec 2022,Haven Insurance Company Limited,Upheld,,Insurance
DRN-3793507,decision/DRN-3793507.pdf,Decision Reference DRN-3793507,16 Dec 2022,Liverpool Victoria Insurance Company Limited,Not upheld,,Insurance
DRN-3791276,decision/DRN-3791276.pdf,Decision Reference DRN-3791276,16 Dec 2022,DAS Legal Expenses Insurance Company Limited,Not upheld,,Insurance
DRN-3861647,decision/DRN-3861647.pdf,Decision Reference DRN-3861647,16 Dec 2022,Advantage Insurance Company Limited,Not upheld,,Insurance
DRN-3863354,decision/DRN-3863354.pdf,Decision Reference DRN-3863354,16 Dec 2022,Ageas Insurance Limited,Not upheld,,Insurance
DRN-3748561,decision/DRN-3748561.pdf,Decision Reference DRN-3748561,16 Dec 2022,Hastings Insurance Services Limited,Not upheld,,Insurance
DRN-3828733,decision/DRN-3828733.pdf,Decision Reference DRN-3828733,16 Dec 2022,AA Underwriting Insurance Company Limited,Not upheld,,Insurance
DRN-3642213,decision/DRN-3642213.pdf,Decision Reference DRN-3642213,16 Dec 2022,The Shepherds Friendly Society Limited,Not upheld,,Insurance
DRN-3853762,decision/DRN-3853762.pdf,Decision Reference DRN-3853762,16 Dec 2022,CIGNA Europe Insurance Company SA-NV,Not upheld,,Insurance
DRN-3813439,decision/DRN-3813439.pdf,Decision Reference DRN-3813439,16 Dec 2022,Casualty & General Insurance Company (Europe) Ltd,Upheld,,Insurance
DRN-3786175,decision/DRN-3786175.pdf,Decision Reference DRN-3786175,16 Dec 2022,Royal & Sun Alliance Insurance Limited,Not upheld,,Insurance
DRN-3807058,decision/DRN-3807058.pdf,Decision Reference DRN-3807058,16 Dec 2022,QIC Europe Ltd,Not upheld,,Insurance
DRN-3812270,decision/DRN-3812270.pdf,Decision Reference DRN-3812270,16 Dec 2022,Advantage Insurance Company Limited,Upheld,,Insurance
DRN-3841172,decision/DRN-3841172.pdf,Decision Reference DRN-3841172,16 Dec 2022,Hastings Insurance Services Limited,Not upheld,,Insurance
DRN-3859587,decision/DRN-3859587.pdf,Decision Reference DRN-3859587,16 Dec 2022,DAS Legal Expenses Insurance Company Limited,Upheld,,Insurance
DRN-3862482,decision/DRN-3862482.pdf,Decision Reference DRN-3862482,16 Dec 2022,Inter Partner Assistance SA,Upheld,,Insurance
DRN-3833280,decision/DRN-3833280.pdf,Decision Reference DRN-3833280,16 Dec 2022,Assurant General Insurance Limited,Upheld,,Insurance
DRN-3858627,decision/DRN-3858627.pdf,Decision Reference DRN-3858627,16 Dec 2022,West Bay Insurance Plc,Not upheld,,Insurance
DRN-3759685,decision/DRN-3759685.pdf,Decision Reference DRN-3759685,16 Dec 2022,Unum Ltd,Upheld,,Insurance
DRN-3780060,decision/DRN-3780060.pdf,Decision Reference DRN-3780060,16 Dec 2022,The National Farmers' Union Mutual Insurance Society Limited,Upheld,,Insurance
DRN-3841905,decision/DRN-3841905.pdf,Decision Reference DRN-3841905,15 Dec 2022,QIC Europe Ltd,Upheld,,Insurance
DRN-3837401,decision/DRN-3837401.pdf,Decision Reference DRN-3837401,15 Dec 2022,Automobile Association Developments Limited,Not upheld,,Insurance
DRN-3801038,decision/DRN-3801038.pdf,Decision Reference DRN-3801038,15 Dec 2022,U K Insurance Limited,Upheld,,Insurance
DRN-3186026,decision/DRN-3186026.pdf,Decision Reference DRN-3186026,15 Dec 2022,Aviva Life & Pensions UK Limited,Not upheld,,Insurance
