decision_id,location,title,date,company,decision,extras,tag
DRN-3058465,decision/DRN-3058465.pdf,Decision Reference DRN-3058465,30 Sep 2021,Admiral Insurance Company Limited,Upheld,,Insurance
DRN-3039269,decision/DRN-3039269.pdf,Decision Reference DRN-3039269,30 Sep 2021,The National Farmers' Union Mutual Insurance Society Limited,Not upheld,,Insurance
DRN-2977958,decision/DRN-2977958.pdf,Decision Reference DRN-2977958,30 Sep 2021,British Gas Insurance Limited,Upheld,,Insurance
DRN-3019031,decision/DRN-3019031.pdf,Decision Reference DRN-3019031,30 Sep 2021,Legal and General Assurance Society Limited,Not upheld,,Insurance
DRN-3053916,decision/DRN-3053916.pdf,Decision Reference DRN-3053916,30 Sep 2021,Accredited Insurance (Europe) Ltd,Not upheld,,Insurance
DRN-2933261,decision/DRN-2933261.pdf,Decision Reference DRN-2933261,30 Sep 2021,The National Farmers' Union Mutual Insurance Society Limited,Upheld,,Insurance
DRN-3004724,decision/DRN-3004724.pdf,Decision Reference DRN-3004724,30 Sep 2021,U K Insurance Limited,Not upheld,,Insurance
DRN-3014334,decision/DRN-3014334.pdf,Decision Reference DRN-3014334,30 Sep 2021,AXA Insurance UK Plc,Not upheld,,Insurance
DRN-3071683,decision/DRN-3071683.pdf,Decision Reference DRN-3071683,30 Sep 2021,British Gas Insurance Limited,Upheld,,Insurance
DRN-2511883,decision/DRN-2511883.pdf,Decision Reference DRN-2511883,30 Sep 2021,Union Reiseversicherung AG,Upheld,,Insurance
DRN-2993154,decision/DRN-2993154.pdf,Decision Reference DRN-2993154,30 Sep 2021,U K Insurance Limited,Not upheld,,Insurance
DRN-3079097,decision/DRN-3079097.pdf,Decision Reference DRN-3079097,30 Sep 2021,Fairmead Insurance Limited,Upheld,,Insurance
DRN-2905381,decision/DRN-2905381.pdf,Decision Reference DRN-2905381,29 Sep 2021,Assurant General Insurance Limited,Not upheld,,Insurance
DRN-3018347,decision/DRN-3018347.pdf,Decision Reference DRN-3018347,29 Sep 2021,Assicurazioni Generali SpA,Not upheld,,Insurance
DRN-3043944,decision/DRN-3043944.pdf,Decision Reference DRN-3043944,29 Sep 2021,Royal & Sun Alliance Insurance Plc,Upheld,,Insurance
DRN-2909398,decision/DRN-2909398.pdf,Decision Reference DRN-2909398,29 Sep 2021,AXA Insurance UK Plc,Not upheld,,Insurance
DRN-2972019,decision/DRN-2972019.pdf,Decision Reference DRN-2972019,29 Sep 2021,Great Lakes Insurance SE,Upheld,,Insurance
DRN-2979949,decision/DRN-2979949.pdf,Decision Reference DRN-2979949,29 Sep 2021,ReAssure Limited,Not upheld,,Insurance
DRN-2503625,decision/DRN-2503625.pdf,Decision Reference DRN-2503625,29 Sep 2021,Great Lakes Insurance SE,Not upheld,,Insurance
DRN-2958235,decision/DRN-2958235.pdf,Decision Reference DRN-2958235,29 Sep 2021,Great Lakes Insurance SE,Upheld,,Insurance
DRN-2984337,decision/DRN-2984337.pdf,Decision Reference DRN-2984337,29 Sep 2021,AWP P&C SA,Not upheld,,Insurance
DRN-3036656,decision/DRN-3036656.pdf,Decision Reference DRN-3036656,29 Sep 2021,Covea Insurance plc,Not upheld,,Insurance
DRN-3076936,decision/DRN-3076936.pdf,Decision Reference DRN-3076936,29 Sep 2021,AXA Insurance UK Plc,Upheld,,Insurance
DRN-2344775,decision/DRN-2344775.pdf,Decision Reference DRN-2344775,29 Sep 2021,Leasing Options Limited,Not upheld,,Insurance
DRN-2967239,decision/DRN-2967239.pdf,Decision Reference DRN-2967239,29 Sep 2021,Glover & Howe Ltd,Upheld,,Insurance
DRN-2952894,decision/DRN-2952894.pdf,Decision Reference DRN-2952894,29 Sep 2021,esure Insurance Limited,Not upheld,,Insurance
DRN-3019596,decision/DRN-3019596.pdf,Decision Reference DRN-3019596,29 Sep 2021,Tesco Underwriting Limited,Not upheld,,Insurance
DRN-2935174,decision/DRN-2935174.pdf,Decision Reference DRN-2935174,29 Sep 2021,I Go 4 Ltd.,Not upheld,,Insurance
DRN-2984111,decision/DRN-2984111.pdf,Decision Reference DRN-2984111,29 Sep 2021,Royal & Sun Alliance Insurance Plc,Not upheld,,Insurance
DRN-3075443,decision/DRN-3075443.pdf,Decision Reference DRN-3075443,29 Sep 2021,Accredited Insurance (Europe) Ltd,Upheld,,Insurance
DRN-2964113,decision/DRN-2964113.pdf,Decision Reference DRN-2964113,29 Sep 2021,Bastion Insurance Co. Ltd,Upheld,,Insurance
DRN-3050737,decision/DRN-3050737.pdf,Decision Reference DRN-3050737,29 Sep 2021,Admiral Insurance Company Limited,Not upheld,,Insurance
DRN-2984433,decision/DRN-2984433.pdf,Decision Reference DRN-2984433,29 Sep 2021,National House-Building Council,Not upheld,,Insurance
DRN-3053258,decision/DRN-3053258.pdf,Decision Reference DRN-3053258,29 Sep 2021,Fairmead Insurance Limited,Upheld,,Insurance
DRN-3073611,decision/DRN-3073611.pdf,Decision Reference DRN-3073611,29 Sep 2021,AXA Insurance UK Plc,Not upheld,,Insurance
DRN-3045105,decision/DRN-3045105.pdf,Decision Reference DRN-3045105,28 Sep 2021,St Andrew's Insurance plc,Not upheld,,Insurance
DRN-3065505,decision/DRN-3065505.pdf,Decision Reference DRN-3065505,28 Sep 2021,Aviva Insurance Limited,Upheld,,Insurance
DRN-2953872,decision/DRN-2953872.pdf,Decision Reference DRN-2953872,28 Sep 2021,MCE Insurance Limited,Upheld,,Insurance
DRN-3072502,decision/DRN-3072502.pdf,Decision Reference DRN-3072502,28 Sep 2021,Endsleigh Insurance Services Limited,Upheld,,Insurance
DRN-3033783,decision/DRN-3033783.pdf,Decision Reference DRN-3033783,28 Sep 2021,U K Insurance Limited,Upheld,,Insurance
DRN-3063973,decision/DRN-3063973.pdf,Decision Reference DRN-3063973,28 Sep 2021,Aviva Insurance Limited,Upheld,,Insurance
DRN-3074191,decision/DRN-3074191.pdf,Decision Reference DRN-3074191,28 Sep 2021,AXA Insurance UK Plc,Upheld,,Insurance
DRN-2972062,decision/DRN-2972062.pdf,Decision Reference DRN-2972062,28 Sep 2021,Great Lakes Insurance SE,Not upheld,,Insurance
DRN-2925207,decision/DRN-2925207.pdf,Decision Reference DRN-2925207,28 Sep 2021,AXA Insurance UK Plc,Not upheld,,Insurance
DRN-3073547,decision/DRN-3073547.pdf,Decision Reference DRN-3073547,28 Sep 2021,esure Insurance Limited,Upheld,,Insurance
DRN-3073516,decision/DRN-3073516.pdf,Decision Reference DRN-3073516,28 Sep 2021,Watford Insurance Company Europe Limited,Upheld,,Insurance
DRN-2947748,decision/DRN-2947748.pdf,Decision Reference DRN-2947748,28 Sep 2021,AXA Insurance UK Plc,Not upheld,,Insurance
DRN-2937719,decision/DRN-2937719.pdf,Decision Reference DRN-2937719,28 Sep 2021,Alpha Underwriting Limited,Upheld,,Insurance
DRN-3011852,decision/DRN-3011852.pdf,Decision Reference DRN-3011852,28 Sep 2021,Lloyds Bank General Insurance Limited,Not upheld,,Insurance
DRN-2905740,decision/DRN-2905740.pdf,Decision Reference DRN-2905740,28 Sep 2021,Canada Life Limited,Upheld,,Insurance
DRN-3058885,decision/DRN-3058885.pdf,Decision Reference DRN-3058885,28 Sep 2021,Amtrust Europe Limited,Not upheld,,Insurance
DRN-3032542,decision/DRN-3032542.pdf,Decision Reference DRN-3032542,28 Sep 2021,Ageas Insurance Limited,Upheld,,Insurance
DRN-3073055,decision/DRN-3073055.pdf,Decision Reference DRN-3073055,28 Sep 2021,AWP P&C SA,Upheld,,Insurance
DRN-2970415,decision/DRN-2970415.pdf,Decision Reference DRN-2970415,28 Sep 2021,Haven Insurance Company Limited,Not upheld,,Insurance
DRN-2926772,decision/DRN-2926772.pdf,Decision Reference DRN-2926772,28 Sep 2021,The National Farmers' Union Mutual Insurance Society Limited,Not upheld,,Insurance
DRN-3070539,decision/DRN-3070539.pdf,Decision Reference DRN-3070539,28 Sep 2021,Brightside Insurance Services Limited,Not upheld,,Insurance
DRN-2937130,decision/DRN-2937130.pdf,Decision Reference DRN-2937130,28 Sep 2021,BUPA Insurance Limited,Not upheld,,Insurance
DRN-3044176,decision/DRN-3044176.pdf,Decision Reference DRN-3044176,27 Sep 2021,Assurant General Insurance Limited,Upheld,,Insurance
DRN-3004168,decision/DRN-3004168.pdf,Decision Reference DRN-3004168,27 Sep 2021,Aviva Insurance Limited,Not upheld,,Insurance
DRN-2976214,decision/DRN-2976214.pdf,Decision Reference DRN-2976214,27 Sep 2021,U K Insurance Limited,Upheld,,Insurance
DRN-3069377,decision/DRN-3069377.pdf,Decision Reference DRN-3069377,27 Sep 2021,China Taiping Insurance (UK) Co Ltd,Upheld,,Insurance
DRN-2937062,decision/DRN-2937062.pdf,Decision Reference DRN-2937062,27 Sep 2021,Great Lakes Insurance SE,Not upheld,,Insurance
DRN-3053017,decision/DRN-3053017.pdf,Decision Reference DRN-3053017,27 Sep 2021,Admiral Insurance Company Limited,Not upheld,,Insurance
DRN-2937057,decision/DRN-2937057.pdf,Decision Reference DRN-2937057,27 Sep 2021,Great Lakes Insurance SE,Not upheld,,Insurance
DRN-2973943,decision/DRN-2973943.pdf,Decision Reference DRN-2973943,27 Sep 2021,The National Farmers' Union Mutual Insurance Society Limited,Not upheld,,Insurance
DRN-2942325,decision/DRN-2942325.pdf,Decision Reference DRN-2942325,27 Sep 2021,Aviva Insurance Limited,Upheld,,Insurance
DRN-3071673,decision/DRN-3071673.pdf,Decision Reference DRN-3071673,27 Sep 2021,Advantage Insurance Company Limited,Upheld,,Insurance
DRN-2974517,decision/DRN-2974517.pdf,Decision Reference DRN-2974517,27 Sep 2021,Covea Insurance plc,Not upheld,,Insurance
DRN-3060808,decision/DRN-3060808.pdf,Decision Reference DRN-3060808,27 Sep 2021,Amtrust Europe Limited,Upheld,,Insurance
DRN-3025026,decision/DRN-3025026.pdf,Decision Reference DRN-3025026,27 Sep 2021,Vitality Health Limited,Not upheld,,Insurance
DRN-2884630,decision/DRN-2884630.pdf,Decision Reference DRN-2884630,27 Sep 2021,Bastion Insurance Co. Ltd,Upheld,,Insurance
DRN-3057711,decision/DRN-3057711.pdf,Decision Reference DRN-3057711,27 Sep 2021,Ageas Insurance Limited,Upheld,,Insurance
DRN-2984146,decision/DRN-2984146.pdf,Decision Reference DRN-2984146,27 Sep 2021,Accredited Insurance (Europe) Ltd,Upheld,,Insurance
DRN-2945214,decision/DRN-2945214.pdf,Decision Reference DRN-2945214,27 Sep 2021,Admiral Insurance Company Limited,Not upheld,,Insurance
DRN-3071414,decision/DRN-3071414.pdf,Decision Reference DRN-3071414,27 Sep 2021,U K Insurance Limited,Upheld,,Insurance
DRN-2948224,decision/DRN-2948224.pdf,Decision Reference DRN-2948224,27 Sep 2021,AXA Insurance UK Plc,Upheld,,Insurance
DRN-3037873,decision/DRN-3037873.pdf,Decision Reference DRN-3037873,27 Sep 2021,Aviva Insurance Limited,Upheld,,Insurance
DRN-3030474,decision/DRN-3030474.pdf,Decision Reference DRN-3030474,27 Sep 2021,American International Group UK Limited,Upheld,,Insurance
DRN-3008955,decision/DRN-3008955.pdf,Decision Reference DRN-3008955,27 Sep 2021,Advantage Insurance Company Limited,Upheld,,Insurance
DRN-3071282,decision/DRN-3071282.pdf,Decision Reference DRN-3071282,27 Sep 2021,Bastion Insurance Co. Ltd,Upheld,,Insurance
DRN-3069302,decision/DRN-3069302.pdf,Decision Reference DRN-3069302,27 Sep 2021,ATLANTA 1 INSURANCE SERVICES LIMITED,Not upheld,,Insurance
DRN-2431239,decision/DRN-2431239.pdf,Decision Reference DRN-2431239,27 Sep 2021,Admiral Insurance Company Limited,Upheld,,Insurance
DRN-2965866,decision/DRN-2965866.pdf,Decision Reference DRN-2965866,27 Sep 2021,AWP Assistance UK Ltd,Upheld,,Insurance
DRN-3042330,decision/DRN-3042330.pdf,Decision Reference DRN-3042330,27 Sep 2021,Lloyds Bank General Insurance Limited,Not upheld,,Insurance
DRN-3068509,decision/DRN-3068509.pdf,Decision Reference DRN-3068509,27 Sep 2021,Aviva Insurance Limited,Upheld,,Insurance
DRN-2908029,decision/DRN-2908029.pdf,Decision Reference DRN-2908029,27 Sep 2021,esure Insurance Limited,Upheld,,Insurance
DRN-3068318,decision/DRN-3068318.pdf,Decision Reference DRN-3068318,27 Sep 2021,Allianz Insurance Plc,Not upheld,,Insurance
DRN-3070993,decision/DRN-3070993.pdf,Decision Reference DRN-3070993,27 Sep 2021,British Gas Insurance Limited,Upheld,,Insurance
DRN-3041889,decision/DRN-3041889.pdf,Decision Reference DRN-3041889,27 Sep 2021,Aviva Insurance Limited,Not upheld,,Insurance
DRN-2906766,decision/DRN-2906766.pdf,Decision Reference DRN-2906766,27 Sep 2021,AXA Insurance UK Plc,Not upheld,,Insurance
DRN-3043734,decision/DRN-3043734.pdf,Decision Reference DRN-3043734,27 Sep 2021,AXA Insurance UK Plc,Not upheld,,Insurance
DRN-3040779,decision/DRN-3040779.pdf,Decision Reference DRN-3040779,27 Sep 2021,U K Insurance Limited,Not upheld,,Insurance
DRN-3031845,decision/DRN-3031845.pdf,Decision Reference DRN-3031845,27 Sep 2021,Great Lakes Insurance SE,Upheld,,Insurance
DRN-2958200,decision/DRN-2958200.pdf,Decision Reference DRN-2958200,27 Sep 2021,U K Insurance Limited,Upheld,,Insurance
DRN-3016897,decision/DRN-3016897.pdf,Decision Reference DRN-3016897,26 Sep 2021,Liverpool Victoria Insurance Company Limited,Upheld,,Insurance
DRN-2934313,decision/DRN-2934313.pdf,Decision Reference DRN-2934313,26 Sep 2021,Admiral Insurance Company Limited,Not upheld,,Insurance
DRN-3070410,decision/DRN-3070410.pdf,Decision Reference DRN-3070410,25 Sep 2021,Bollington Insurance Brokers Limited,Not upheld,,Insurance
DRN-2931646,decision/DRN-2931646.pdf,Decision Reference DRN-2931646,25 Sep 2021,Admiral Insurance Company Limited,Not upheld,,Insurance
DRN-3066899,decision/DRN-3066899.pdf,Decision Reference DRN-3066899,24 Sep 2021,Insurance 4u Services,Not upheld,,Insurance
DRN-3070021,decision/DRN-3070021.pdf,Decision Reference DRN-3070021,24 Sep 2021,U K Insurance Limited,Upheld,,Insurance
DRN-2941149,decision/DRN-2941149.pdf,Decision Reference DRN-2941149,24 Sep 2021,esure Insurance Limited,Not upheld,,Insurance
DRN-3040829,decision/DRN-3040829.pdf,Decision Reference DRN-3040829,24 Sep 2021,Amtrust International Underwriters DAC,Not upheld,,Insurance
DRN-2910590,decision/DRN-2910590.pdf,Decision Reference DRN-2910590,24 Sep 2021,Sabre Insurance Company Limited,Not upheld,,Insurance
DRN-2973838,decision/DRN-2973838.pdf,Decision Reference DRN-2973838,24 Sep 2021,Amtrust Europe Limited,Not upheld,,Insurance
DRN-3052254,decision/DRN-3052254.pdf,Decision Reference DRN-3052254,24 Sep 2021,HDI Global Specialty SE,Not upheld,,Insurance
DRN-2825086,decision/DRN-2825086.pdf,Decision Reference DRN-2825086,24 Sep 2021,Unum Ltd,Upheld,,Insurance
DRN-2978952,decision/DRN-2978952.pdf,Decision Reference DRN-2978952,24 Sep 2021,BCR Legal Group Limited,Not upheld,,Insurance
DRN-3025206,decision/DRN-3025206.pdf,Decision Reference DRN-3025206,24 Sep 2021,BCR Legal Group Limited,Not upheld,,Insurance
DRN-3061528,decision/DRN-3061528.pdf,Decision Reference DRN-3061528,24 Sep 2021,BCR Legal Group Limited,Not upheld,,Insurance
DRN-3018378,decision/DRN-3018378.pdf,Decision Reference DRN-3018378,24 Sep 2021,U K Insurance Limited,Not upheld,,Insurance
DRN-2944519,decision/DRN-2944519.pdf,Decision Reference DRN-2944519,24 Sep 2021,Zurich Insurance PLC,Not upheld,,Insurance
DRN-2931588,decision/DRN-2931588.pdf,Decision Reference DRN-2931588,24 Sep 2021,ATLANTA 1 INSURANCE SERVICES LIMITED,Not upheld,,Insurance
DRN-3066690,decision/DRN-3066690.pdf,Decision Reference DRN-3066690,24 Sep 2021,AXA Insurance UK Plc,Not upheld,,Insurance
DRN-3029129,decision/DRN-3029129.pdf,Decision Reference DRN-3029129,24 Sep 2021,Admiral Insurance Company Limited,Upheld,,Insurance
DRN-3062268,decision/DRN-3062268.pdf,Decision Reference DRN-3062268,24 Sep 2021,Ageas Insurance Limited,Not upheld,,Insurance
DRN-3050288,decision/DRN-3050288.pdf,Decision Reference DRN-3050288,24 Sep 2021,Accredited Insurance (Europe) Ltd,Upheld,,Insurance
DRN-3051599,decision/DRN-3051599.pdf,Decision Reference DRN-3051599,24 Sep 2021,U K Insurance Limited,Not upheld,,Insurance
DRN-3053015,decision/DRN-3053015.pdf,Decision Reference DRN-3053015,24 Sep 2021,AXA Insurance UK Plc,Not upheld,,Insurance
DRN-2912882,decision/DRN-2912882.pdf,Decision Reference DRN-2912882,24 Sep 2021,ETU Forsikring A/S,Upheld,,Insurance
DRN-3038863,decision/DRN-3038863.pdf,Decision Reference DRN-3038863,24 Sep 2021,BISL Limited,Not upheld,,Insurance
DRN-3046169,decision/DRN-3046169.pdf,Decision Reference DRN-3046169,24 Sep 2021,The National Farmers' Union Mutual Insurance Society Limited,Not upheld,,Insurance
DRN-3052716,decision/DRN-3052716.pdf,Decision Reference DRN-3052716,24 Sep 2021,Unum Ltd,Not upheld,,Insurance
DRN-3067634,decision/DRN-3067634.pdf,Decision Reference DRN-3067634,23 Sep 2021,QIC Europe Ltd,Upheld,,Insurance
DRN-2868324,decision/DRN-2868324.pdf,Decision Reference DRN-2868324,23 Sep 2021,Advantage Insurance Company Limited,Not upheld,,Insurance
DRN-3011526,decision/DRN-3011526.pdf,Decision Reference DRN-3011526,23 Sep 2021,British Gas Insurance Limited,Upheld,,Insurance
DRN-2821819,decision/DRN-2821819.pdf,Decision Reference DRN-2821819,23 Sep 2021,Haven Insurance Company Limited,Upheld,,Insurance
DRN-3067056,decision/DRN-3067056.pdf,Decision Reference DRN-3067056,23 Sep 2021,Aviva Insurance Limited,Upheld,,Insurance
DRN-3039940,decision/DRN-3039940.pdf,Decision Reference DRN-3039940,23 Sep 2021,Soteria Insurance Limited,Not upheld,,Insurance
DRN-2959796,decision/DRN-2959796.pdf,Decision Reference DRN-2959796,23 Sep 2021,Royal & Sun Alliance Insurance Plc,Upheld,,Insurance
DRN-2900552,decision/DRN-2900552.pdf,Decision Reference DRN-2900552,23 Sep 2021,Royal & Sun Alliance Insurance Plc,Not upheld,,Insurance
DRN-3066560,decision/DRN-3066560.pdf,Decision Reference DRN-3066560,23 Sep 2021,Aviva Insurance Limited,Upheld,,Insurance
DRN-3066064,decision/DRN-3066064.pdf,Decision Reference DRN-3066064,23 Sep 2021,Society of Lloyd's,Not upheld,,Insurance
DRN-3006199,decision/DRN-3006199.pdf,Decision Reference DRN-3006199,23 Sep 2021,AXIS Specialty Europe SE,Not upheld,,Insurance
DRN-3024208,decision/DRN-3024208.pdf,Decision Reference DRN-3024208,23 Sep 2021,BCR Legal Group Limited,Not upheld,,Insurance
DRN-2967864,decision/DRN-2967864.pdf,Decision Reference DRN-2967864,23 Sep 2021,BCR Legal Group Limited,Not upheld,,Insurance
DRN-2967052,decision/DRN-2967052.pdf,Decision Reference DRN-2967052,23 Sep 2021,Great Lakes Insurance SE,Not upheld,,Insurance
DRN-2935577,decision/DRN-2935577.pdf,Decision Reference DRN-2935577,23 Sep 2021,Soteria Insurance Limited,Not upheld,,Insurance
DRN-2974253,decision/DRN-2974253.pdf,Decision Reference DRN-2974253,23 Sep 2021,Ageas Insurance Limited,Upheld,,Insurance
DRN-3032798,decision/DRN-3032798.pdf,Decision Reference DRN-3032798,23 Sep 2021,AXA Insurance UK Plc,Upheld,,Insurance
DRN-3050991,decision/DRN-3050991.pdf,Decision Reference DRN-3050991,23 Sep 2021,The National Farmers' Union Mutual Insurance Society Limited,Upheld,,Insurance
DRN-3047128,decision/DRN-3047128.pdf,Decision Reference DRN-3047128,23 Sep 2021,Fairmead Insurance Limited,Not upheld,,Insurance
DRN-2974481,decision/DRN-2974481.pdf,Decision Reference DRN-2974481,23 Sep 2021,BUPA Insurance Limited,Not upheld,,Insurance
DRN-3065666,decision/DRN-3065666.pdf,Decision Reference DRN-3065666,23 Sep 2021,BCR Legal Group Limited,Not upheld,,Insurance
DRN-3043400,decision/DRN-3043400.pdf,Decision Reference DRN-3043400,23 Sep 2021,U K Insurance Limited,Not upheld,,Insurance
DRN-2980340,decision/DRN-2980340.pdf,Decision Reference DRN-2980340,23 Sep 2021,BUPA Insurance Limited,Not upheld,,Insurance
DRN-2521685,decision/DRN-2521685.pdf,Decision Reference DRN-2521685,23 Sep 2021,Society of Lloyd's,Not upheld,,Insurance
DRN-2982973,decision/DRN-2982973.pdf,Decision Reference DRN-2982973,23 Sep 2021,Royal & Sun Alliance Insurance Plc,Not upheld,,Insurance
DRN-2917386,decision/DRN-2917386.pdf,Decision Reference DRN-2917386,22 Sep 2021,Tradex Insurance Company Limited,Upheld,,Insurance
DRN-3013374,decision/DRN-3013374.pdf,Decision Reference DRN-3013374,22 Sep 2021,Vitality Health Limited,Upheld,,Insurance
DRN-3065129,decision/DRN-3065129.pdf,Decision Reference DRN-3065129,22 Sep 2021,Hastings Insurance Services Limited,Not upheld,,Insurance
DRN-3065094,decision/DRN-3065094.pdf,Decision Reference DRN-3065094,22 Sep 2021,Fairmead Insurance Limited,Upheld,,Insurance
DRN-2942250,decision/DRN-2942250.pdf,Decision Reference DRN-2942250,22 Sep 2021,Liverpool Victoria Insurance Company Limited,Upheld,,Insurance
DRN-2729261,decision/DRN-2729261.pdf,Decision Reference DRN-2729261,22 Sep 2021,Great Lakes Insurance SE,Upheld,,Insurance
DRN-2767792,decision/DRN-2767792.pdf,Decision Reference DRN-2767792,22 Sep 2021,Aviva Insurance Limited,Not upheld,,Insurance
DRN-2981317,decision/DRN-2981317.pdf,Decision Reference DRN-2981317,22 Sep 2021,U K Insurance Limited,Not upheld,,Insurance
DRN-3062869,decision/DRN-3062869.pdf,Decision Reference DRN-3062869,22 Sep 2021,Aviva Insurance Limited,Upheld,,Insurance
DRN-2917377,decision/DRN-2917377.pdf,Decision Reference DRN-2917377,22 Sep 2021,U K Insurance Limited,Not upheld,,Insurance
DRN-3052314,decision/DRN-3052314.pdf,Decision Reference DRN-3052314,22 Sep 2021,Advantage Insurance Company Limited,Not upheld,,Insurance
DRN-3043502,decision/DRN-3043502.pdf,Decision Reference DRN-3043502,22 Sep 2021,Metlife Europe Services Limited,Upheld,,Insurance
DRN-2860253,decision/DRN-2860253.pdf,Decision Reference DRN-2860253,22 Sep 2021,AXA Insurance UK Plc,Not upheld,,Insurance
DRN-2947137,decision/DRN-2947137.pdf,Decision Reference DRN-2947137,22 Sep 2021,AXA Insurance UK Plc,Not upheld,,Insurance
DRN-3064251,decision/DRN-3064251.pdf,Decision Reference DRN-3064251,22 Sep 2021,AXA Insurance UK Plc,Upheld,,Insurance
DRN-3062736,decision/DRN-3062736.pdf,Decision Reference DRN-3062736,22 Sep 2021,Cia Insurance Services Limited,Not upheld,,Insurance
DRN-2421307,decision/DRN-2421307.pdf,Decision Reference DRN-2421307,22 Sep 2021,China Taiping Insurance (UK) Co Ltd,Not upheld,,Insurance
DRN-3062601,decision/DRN-3062601.pdf,Decision Reference DRN-3062601,22 Sep 2021,Amtrust Europe Limited,Not upheld,,Insurance
DRN-3029445,decision/DRN-3029445.pdf,Decision Reference DRN-3029445,22 Sep 2021,Amtrust Europe Limited,Not upheld,,Insurance
DRN-3041336,decision/DRN-3041336.pdf,Decision Reference DRN-3041336,22 Sep 2021,Lloyds Bank General Insurance Limited,Upheld,,Insurance
DRN-2913535,decision/DRN-2913535.pdf,Decision Reference DRN-2913535,22 Sep 2021,AXA Insurance UK Plc,Not upheld,,Insurance
DRN-2872417,decision/DRN-2872417.pdf,Decision Reference DRN-2872417,22 Sep 2021,Fairmead Insurance Limited,Not upheld,,Insurance
DRN-2968622,decision/DRN-2968622.pdf,Decision Reference DRN-2968622,22 Sep 2021,Westfield Contributory Health Scheme,Not upheld,,Insurance
